weight_C_ACC,weight_residual,drug,score,rank,is_primary_weight
0.45,0.55,Acalabrutinib,0.5901869158876001,39,False
0.45,0.55,Tucatinib,0.5892523364484,40,False
0.45,0.55,Carmustine,0.57943925233655,41,False
0.45,0.55,Erlotinib,0.57429906542035,42,False
0.45,0.55,Gemcitabine,0.5719626168224,43,False
0.45,0.55,Ribociclib,0.56915887850485,44,False
0.45,0.55,Allopurinol,0.5588785046729501,45,False
0.45,0.55,Ixabepilone,0.55654205607455,46,False
0.45,0.55,Vandetanib,0.5532710280376001,47,False
0.45,0.55,Etoposide,0.5528037383176,48,False
0.45,0.55,Tamoxifen,0.55000000000035,49,False
0.45,0.55,Binimetinib,0.5387850467287341,50,False
0.45,0.55,Decitabine,0.5378504672901001,51,False
0.45,0.55,Cyclophosphamide,0.5196261682244501,52,False
0.45,0.55,Pemetrexed,0.51869158878515,53,False
0.45,0.55,Selinexor,0.49532710280354997,54,False
0.45,0.55,Azacitidine,0.48878504672869993,55,False
0.45,0.55,Carfilzomib,0.4855140186912001,56,False
0.45,0.55,Sirolimus,0.4803738317760001,57,False
0.45,0.55,Trametinib,0.4710280373831,58,False
0.45,0.55,Pralatrexate,0.46542056074768,59,False
0.45,0.55,Selumetinib,0.46542056074755,60,False
0.45,0.55,Lomustine,0.45887850467275004,61,False
0.45,0.55,Tioguanine,0.45046728971968003,62,False
0.45,0.55,Dasatinib,0.4434579439249,63,False
0.45,0.55,Trifluridine,0.442990654205455,64,False
0.45,0.55,Darolutamide,0.4425233644857,65,False
0.45,0.55,Erdafitinib,0.42570093457955005,66,False
0.45,0.55,Estramustine,0.42336448598135,67,False
0.45,0.55,Sunitinib,0.4163551401871,68,False
0.45,0.55,Encorafenib,0.4084112149532,69,False
0.45,0.55,Imatinib,0.40093457943930005,70,False
0.45,0.55,Dabrafenib,0.40046728971941004,71,False
0.45,0.55,Gilteritinib,0.39158878504675,72,False
0.45,0.55,Topotecan,0.39112149532740004,73,False
0.45,0.55,Asciminib,0.3897196261682,74,False
0.45,0.55,Temsirolimus,0.38925233644835,75,False
0.45,0.55,Everolimus,0.38691588785055,76,False
0.45,0.55,Methotrexate,0.382710280374,77,False
0.45,0.55,Oxaliplatin,0.38037383177565004,78,False
0.45,0.55,Raloxifene,0.37289719626165,79,False
0.45,0.55,Fludarabine,0.3644859813085,80,False
0.45,0.55,Lorlatinib,0.36074766355145005,81,False
0.45,0.55,Vorinostat,0.35560747663554004,82,False
0.45,0.55,Duvelisib,0.35327102803705,83,False
0.45,0.55,Cabozantinib,0.3441588785047,84,False
0.45,0.55,Carboplatin,0.33831775700955,85,False
0.45,0.55,Vinorelbine,0.3369158878503,86,False
0.45,0.55,Dacarbazine,0.33598130841101503,87,False
0.45,0.55,Dacomitinib,0.32850467289724505,88,False
0.45,0.55,Clofarabine,0.3088785046728,89,False
0.45,0.55,Thiotepa,0.3004672897196,90,False
0.45,0.55,Venetoclax,0.276635514019,91,False
0.45,0.55,Dexrazoxane,0.27009345794389,92,False
0.45,0.55,Mitoxantrone,0.24485981308450003,93,False
0.45,0.55,Valrubicin,0.24205607476662,94,False
0.45,0.55,Fruquintinib,0.23971962616785003,95,False
0.45,0.55,Vemurafenib,0.239252336449,96,False
0.45,0.55,Cladribine,0.22102803738318502,97,False
0.45,0.55,umbralisib,0.1957943925231,98,False
0.45,0.55,Idelalisib,0.188785046728865,99,False
0.45,0.55,Sonidegib,0.18084112149543502,100,False
0.45,0.55,Abiraterone,0.1542056074768,101,False
0.45,0.55,Vinblastine,0.15420560747675,102,False
0.45,0.55,Cisplatin,0.12803738317775,103,False
0.45,0.55,Neratinib,0.110280373831736,104,False
0.45,0.55,Zoledronate,0.104205607476695,105,False
0.45,0.55,Teniposide,0.10046728971965502,106,False
0.45,0.55,Bleomycin,0.09158878504661,107,False
0.45,0.55,Lenvatinib,0.07943925233657001,108,False
0.5,0.5,Irinotecan,0.878504672897,1,True
0.5,0.5,Cytarabine,0.869158878505,2,True
0.5,0.5,Ixazomib,0.864485981308,3,True
0.5,0.5,Daunorubicin,0.855140186916,4,True
0.5,0.5,Mitomycin,0.85046728972,5,True
0.5,0.5,Belinostat,0.845794392523,6,True
0.5,0.5,Brigatinib,0.817757009346,7,True
0.5,0.5,Abemaciclib,0.81308411215,8,True
0.5,0.5,Actinomycin D,0.803738317757,9,True
0.5,0.5,Docetaxel,0.803738317757,10,True
0.5,0.5,Crizotinib,0.799065420561,11,True
0.5,0.5,Olaparib,0.799065420561,12,True
0.5,0.5,Celecoxib,0.766355140187,13,True
0.5,0.5,Fluorouracil,0.766355140187,14,True
0.5,0.5,Homoharringtonine,0.738317757009,15,True
0.5,0.5,Ibrutinib,0.728971962617,16,True
0.5,0.5,Mitotane,0.719626168224,17,True
0.5,0.5,Paclitaxel,0.714953271028,18,True
0.5,0.5,Axitinib,0.71261682243,19,True
0.5,0.5,Mercaptopurine,0.710280373832,20,True
0.5,0.5,Romidepsin,0.705607476636,21,True
0.5,0.5,Ceritinib,0.696261682243,22,True
0.5,0.5,Doxorubicin,0.691588785047,23,True
0.5,0.5,Idarubicin,0.682242990654,24,True
0.5,0.5,Nilotinib,0.677570093458,25,True
0.5,0.5,Palbociclib,0.658878504673,26,True
0.5,0.5,Epirubicin,0.64953271028,27,True
0.5,0.5,Bosutinib,0.642523364486,28,True
0.5,0.5,Panobinostat,0.635514018692,29,True
0.5,0.5,Cobimetinib,0.630841121495,30,True
0.5,0.5,Hydroxyurea,0.630841121495,31,True
0.5,0.5,Chlorambucil,0.621495327103,32,True
0.5,0.5,Lapatinib,0.619158878505,33,True
0.5,0.5,Gemcitabine,0.607476635514,34,True
0.5,0.5,Osimertinib,0.598130841121,35,True
0.5,0.5,Tivozanib,0.598130841121,36,True
0.5,0.5,Acalabrutinib,0.593457943925,37,True
0.5,0.5,Melphalan,0.593457943925,38,True
0.5,0.5,Fulvestrant,0.588785046729,39,True
0.5,0.5,Erlotinib,0.584112149533,40,True
0.5,0.5,Ixabepilone,0.584112149533,41,True
0.5,0.5,Afatinib,0.579439252336,42,True
0.5,0.5,Allopurinol,0.579439252336,43,True
0.5,0.5,Etoposide,0.57476635514,44,True
0.5,0.5,Tucatinib,0.57476635514,45,True
0.5,0.5,Carmustine,0.560747663551,46,True
0.5,0.5,Pemetrexed,0.560747663551,47,True
0.5,0.5,Tamoxifen,0.556074766355,48,True
0.5,0.5,Decitabine,0.546728971963,49,True
0.5,0.5,Cyclophosphamide,0.542056074766,50,True
0.5,0.5,Ribociclib,0.542056074766,51,True
0.5,0.5,Pralatrexate,0.514018691589,52,True
0.5,0.5,Vandetanib,0.514018691589,53,True
0.5,0.5,Azacitidine,0.504672897196,54,True
0.5,0.5,Tioguanine,0.495327102804,55,True
0.5,0.5,Binimetinib,0.490654205607,56,True
0.5,0.5,Trifluridine,0.485981308411,57,True
0.5,0.5,Selinexor,0.476635514019,58,True
0.5,0.5,Sirolimus,0.476635514019,59,True
0.5,0.5,Lomustine,0.457943925234,60,True
0.5,0.5,Selumetinib,0.457943925234,61,True
0.5,0.5,Carfilzomib,0.453271028037,62,True
0.5,0.5,Erdafitinib,0.453271028037,63,True
0.5,0.5,Dabrafenib,0.434579439252,64,True
0.5,0.5,Dasatinib,0.434579439252,65,True
0.5,0.5,Encorafenib,0.429906542056,66,True
0.5,0.5,Trametinib,0.429906542056,67,True
0.5,0.5,Methotrexate,0.42523364486,68,True
0.5,0.5,Sunitinib,0.42523364486,69,True
0.5,0.5,Oxaliplatin,0.420560747664,70,True
0.5,0.5,Darolutamide,0.415887850467,71,True
0.5,0.5,Temsirolimus,0.406542056075,72,True
0.5,0.5,Estramustine,0.401869158879,73,True
0.5,0.5,Raloxifene,0.401869158879,74,True
0.5,0.5,Gilteritinib,0.401869158879,75,True
0.5,0.5,Asciminib,0.392523364486,76,True
0.5,0.5,Imatinib,0.392523364486,77,True
0.5,0.5,Topotecan,0.38785046729,78,True
0.5,0.5,Everolimus,0.364485981308,79,True
0.5,0.5,Lorlatinib,0.364485981308,80,True
0.5,0.5,Vinorelbine,0.359813084112,81,True
0.5,0.5,Cabozantinib,0.357476635514,82,True
0.5,0.5,Fludarabine,0.355140186916,83,True
0.5,0.5,Duvelisib,0.336448598131,84,True
0.5,0.5,Vorinostat,0.331775700935,85,True
0.5,0.5,Carboplatin,0.327102803738,86,True
0.5,0.5,Clofarabine,0.322429906542,87,True
0.5,0.5,Dacarbazine,0.31308411215,88,True
0.5,0.5,Dacomitinib,0.303738317757,89,True
0.5,0.5,Thiotepa,0.303738317757,90,True
0.5,0.5,Venetoclax,0.280373831776,91,True
0.5,0.5,Dexrazoxane,0.252336448598,92,True
0.5,0.5,Fruquintinib,0.247663551402,93,True
0.5,0.5,Mitoxantrone,0.242990654206,94,True
0.5,0.5,Vemurafenib,0.242990654206,95,True
0.5,0.5,Cladribine,0.238317757009,96,True
0.5,0.5,Valrubicin,0.224299065421,97,True
0.5,0.5,umbralisib,0.200934579439,98,True
0.5,0.5,Sonidegib,0.191588785047,99,True
0.5,0.5,Idelalisib,0.177570093458,100,True
0.5,0.5,Vinblastine,0.14953271028,101,True
0.5,0.5,Abiraterone,0.140186915888,102,True
0.5,0.5,Cisplatin,0.130841121495,103,True
0.5,0.5,Neratinib,0.121495327103,104,True
0.5,0.5,Teniposide,0.107476635514,105,True
0.5,0.5,Zoledronate,0.0981308411215,106,True
0.5,0.5,Bleomycin,0.0934579439252,107,True
0.5,0.5,Lenvatinib,0.0747663551402,108,True
0.55,0.44999999999999996,Cytarabine,0.8775700934577501,1,False
0.55,0.44999999999999996,Ixazomib,0.8771028037379001,2,False
0.55,0.44999999999999996,Irinotecan,0.871028037383,3,False
0.55,0.44999999999999996,Daunorubicin,0.8584112149534,4,False
0.55,0.44999999999999996,Belinostat,0.85373831775715,5,False
0.55,0.44999999999999996,Mitomycin,0.8523364485985,6,False
0.55,0.44999999999999996,Abemaciclib,0.82523364485975,7,False
0.55,0.44999999999999996,Brigatinib,0.8116822429903501,8,False
0.55,0.44999999999999996,Docetaxel,0.8046728971963,9,False
0.55,0.44999999999999996,Actinomycin D,0.7953271028036999,10,False
0.55,0.44999999999999996,Olaparib,0.7864485981311,11,False
0.55,0.44999999999999996,Crizotinib,0.7845794392526,12,False
0.55,0.44999999999999996,Fluorouracil,0.7794392523364999,13,False
0.55,0.44999999999999996,Celecoxib,0.74392523364445,14,False
0.55,0.44999999999999996,Paclitaxel,0.7266355140187,15,False
0.55,0.44999999999999996,Mercaptopurine,0.72336448598105,16,False
0.55,0.44999999999999996,Homoharringtonine,0.7205607476632,17,False
0.55,0.44999999999999996,Doxorubicin,0.71962616822405,18,False
0.55,0.44999999999999996,Ibrutinib,0.7168224299067,19,False
0.55,0.44999999999999996,Mitotane,0.70467289719645,20,False
0.55,0.44999999999999996,Ceritinib,0.7014018691588999,21,False
0.55,0.44999999999999996,Axitinib,0.69042056074725,22,False
0.55,0.44999999999999996,Romidepsin,0.69018691588785,23,False
0.55,0.44999999999999996,Idarubicin,0.6878504672895001,24,False
0.55,0.44999999999999996,Nilotinib,0.6799065420560999,25,False
0.55,0.44999999999999996,Epirubicin,0.6752336448599501,26,False
0.55,0.44999999999999996,Palbociclib,0.6640186915889,27,False
0.55,0.44999999999999996,Hydroxyurea,0.6556074766352,28,False
0.55,0.44999999999999996,Gemcitabine,0.6429906542056,29,False
0.55,0.44999999999999996,Panobinostat,0.63177570093445,30,False
0.55,0.44999999999999996,Bosutinib,0.6310747663552,31,False
0.55,0.44999999999999996,Ixabepilone,0.61168224299045,32,False
0.55,0.44999999999999996,Lapatinib,0.6100467289723,33,False
0.55,0.44999999999999996,Cobimetinib,0.6042056074762999,34,False
0.55,0.44999999999999996,Pemetrexed,0.6028037383178501,35,False
0.55,0.44999999999999996,Allopurinol,0.60000000000005,36,False
0.55,0.44999999999999996,Acalabrutinib,0.5967289719624,37,False
0.55,0.44999999999999996,Etoposide,0.5967289719624,38,False
0.55,0.44999999999999996,Erlotinib,0.59392523364465,39,False
0.55,0.44999999999999996,Tivozanib,0.58504672897195,40,False
0.55,0.44999999999999996,Chlorambucil,0.5836448598132999,41,False
0.55,0.44999999999999996,Fulvestrant,0.5775700934579999,42,False
0.55,0.44999999999999996,Osimertinib,0.57757009345795,43,False
0.55,0.44999999999999996,Cyclophosphamide,0.56448598130855,44,False
0.55,0.44999999999999996,Pralatrexate,0.5626168224299201,45,False
0.55,0.44999999999999996,Tamoxifen,0.56214953271065,46,False
0.55,0.44999999999999996,Tucatinib,0.5602803738316,47,False
0.55,0.44999999999999996,Decitabine,0.5556074766359,48,False
0.55,0.44999999999999996,Melphalan,0.55467289719655,49,False
0.55,0.44999999999999996,Carmustine,0.54205607476645,50,False
0.55,0.44999999999999996,Afatinib,0.5411214953271499,51,False
0.55,0.44999999999999996,Tioguanine,0.5401869158879201,52,False
0.55,0.44999999999999996,Trifluridine,0.528971962616645,53,False
0.55,0.44999999999999996,Azacitidine,0.5205607476633,54,False
0.55,0.44999999999999996,Ribociclib,0.5149532710281499,55,False
0.55,0.44999999999999996,Erdafitinib,0.48084112149545005,56,False
0.55,0.44999999999999996,Vandetanib,0.4747663551404,57,False
0.55,0.44999999999999996,Sirolimus,0.472897196262,58,False
0.55,0.44999999999999996,Dabrafenib,0.46869158878479006,59,False
0.55,0.44999999999999996,Methotrexate,0.467757009346,60,False
0.55,0.44999999999999996,Oxaliplatin,0.46074766355135,61,False
0.55,0.44999999999999996,Selinexor,0.45794392523344996,62,False
0.55,0.44999999999999996,Lomustine,0.45700934579425,63,False
0.55,0.44999999999999996,Encorafenib,0.45140186915880004,64,False
0.55,0.44999999999999996,Selumetinib,0.45046728971945005,65,False
0.55,0.44999999999999996,Binimetinib,0.442523364485786,66,False
0.55,0.44999999999999996,Sunitinib,0.43411214953290006,67,False
0.55,0.44999999999999996,Raloxifene,0.43084112149535003,68,False
0.55,0.44999999999999996,Dasatinib,0.42570093457909997,69,False
0.55,0.44999999999999996,Temsirolimus,0.42383177570065,70,False
0.55,0.44999999999999996,Carfilzomib,0.4210280373827999,71,False
0.55,0.44999999999999996,Gilteritinib,0.41214953271024996,72,False
0.55,0.44999999999999996,Asciminib,0.3953271028038,73,False
0.55,0.44999999999999996,Darolutamide,0.38925233644829993,74,False
0.55,0.44999999999999996,Trametinib,0.38878504672889996,75,False
0.55,0.44999999999999996,Topotecan,0.38457943925259996,76,False
0.55,0.44999999999999996,Imatinib,0.3841121495327,77,False
0.55,0.44999999999999996,Vinorelbine,0.38271028037370003,78,False
0.55,0.44999999999999996,Estramustine,0.38037383177565,79,False
0.55,0.44999999999999996,Cabozantinib,0.37079439252330004,80,False
0.55,0.44999999999999996,Lorlatinib,0.36822429906555,81,False
0.55,0.44999999999999996,Fludarabine,0.34579439252349997,82,False
0.55,0.44999999999999996,Everolimus,0.34205607476645,83,False
0.55,0.44999999999999996,Clofarabine,0.3359813084112,84,False
0.55,0.44999999999999996,Duvelisib,0.31962616822394996,85,False
0.55,0.44999999999999996,Carboplatin,0.31588785046745,86,False
0.55,0.44999999999999996,Vorinostat,0.30794392523366,87,False
0.55,0.44999999999999996,Thiotepa,0.3070093457944,88,False
0.55,0.44999999999999996,Dacarbazine,0.290186915887685,89,False
0.55,0.44999999999999996,Venetoclax,0.284112149533,90,False
0.55,0.44999999999999996,Dacomitinib,0.278971962616855,91,False
0.55,0.44999999999999996,Cladribine,0.25560747663551503,92,False
0.55,0.44999999999999996,Fruquintinib,0.25560747663515,93,False
0.55,0.44999999999999996,Vemurafenib,0.24672897196299998,94,False
0.55,0.44999999999999996,Mitoxantrone,0.24112149532750002,95,False
0.55,0.44999999999999996,Dexrazoxane,0.23457943925230995,96,False
0.55,0.44999999999999996,Valrubicin,0.20654205607498,97,False
0.55,0.44999999999999996,umbralisib,0.2060747663549,98,False
0.55,0.44999999999999996,Sonidegib,0.20233644859826502,99,False
0.55,0.44999999999999996,Idelalisib,0.166355140186835,100,False
0.55,0.44999999999999996,Vinblastine,0.14485981308425,101,False
0.55,0.44999999999999996,Cisplatin,0.13364485981325,102,False
0.55,0.44999999999999996,Neratinib,0.13271028037378402,103,False
0.55,0.44999999999999996,Abiraterone,0.1261682242992,104,False
0.55,0.44999999999999996,Teniposide,0.114485981308445,105,False
0.55,0.44999999999999996,Bleomycin,0.09532710280359,106,False
0.55,0.44999999999999996,Zoledronate,0.09205607476640498,107,False
0.55,0.44999999999999996,Lenvatinib,0.07009345794402999,108,False
0.6,0.4,Ixazomib,0.8897196261678,1,False
0.6,0.4,Cytarabine,0.885981308411,2,False
0.6,0.4,Irinotecan,0.863551401869,3,False
0.6,0.4,Belinostat,0.8616822429908,4,False
0.6,0.4,Daunorubicin,0.8616822429908,5,False
0.6,0.4,Mitomycin,0.8542056074769999,6,False
0.6,0.4,Abemaciclib,0.83738317757,7,False
0.6,0.4,Docetaxel,0.8056074766356001,8,False
0.6,0.4,Brigatinib,0.8056074766351999,9,False
0.6,0.4,Fluorouracil,0.7925233644859999,10,False
0.6,0.4,Actinomycin D,0.7869158878504001,11,False
0.6,0.4,Olaparib,0.7738317757012001,12,False
0.6,0.4,Crizotinib,0.7700934579442,13,False
0.6,0.4,Doxorubicin,0.7476635514016,14,False
0.6,0.4,Paclitaxel,0.7383177570093999,15,False
0.6,0.4,Mercaptopurine,0.7364485981306,16,False
0.6,0.4,Celecoxib,0.7214953271024,17,False
0.6,0.4,Ceritinib,0.7065420560747999,18,False
0.6,0.4,Ibrutinib,0.7046728971964,19,False
0.6,0.4,Homoharringtonine,0.7028037383174001,20,False
0.6,0.4,Epirubicin,0.7009345794394,21,False
0.6,0.4,Idarubicin,0.693457943925,22,False
0.6,0.4,Mitotane,0.6897196261684,23,False
0.6,0.4,Nilotinib,0.6822429906542,24,False
0.6,0.4,Hydroxyurea,0.6803738317754,25,False
0.6,0.4,Gemcitabine,0.6785046728972001,26,False
0.6,0.4,Romidepsin,0.6747663551402,27,False
0.6,0.4,Palbociclib,0.6691588785048,28,False
0.6,0.4,Axitinib,0.668224299065,29,False
0.6,0.4,Pemetrexed,0.6448598130842,30,False
0.6,0.4,Ixabepilone,0.6392523364484,31,False
0.6,0.4,Panobinostat,0.6280373831774,32,False
0.6,0.4,Allopurinol,0.6205607476636,33,False
0.6,0.4,Bosutinib,0.6196261682244,34,False
0.6,0.4,Etoposide,0.6186915887848,35,False
0.6,0.4,Pralatrexate,0.61121495327104,36,False
0.6,0.4,Erlotinib,0.6037383177568,37,False
0.6,0.4,Lapatinib,0.6009345794395999,38,False
0.6,0.4,Acalabrutinib,0.5999999999998,39,False
0.6,0.4,Cyclophosphamide,0.5869158878506,40,False
0.6,0.4,Tioguanine,0.5850467289720399,41,False
0.6,0.4,Cobimetinib,0.5775700934576,42,False
0.6,0.4,Tivozanib,0.5719626168224,43,False
0.6,0.4,Trifluridine,0.57196261682224,44,False
0.6,0.4,Tamoxifen,0.5682242990658,45,False
0.6,0.4,Fulvestrant,0.566355140187,46,False
0.6,0.4,Decitabine,0.5644859813088,47,False
0.6,0.4,Osimertinib,0.5570093457944001,48,False
0.6,0.4,Chlorambucil,0.5457943925236,49,False
0.6,0.4,Tucatinib,0.5457943925232001,50,False
0.6,0.4,Azacitidine,0.5364485981306,51,False
0.6,0.4,Carmustine,0.5233644859814001,52,False
0.6,0.4,Melphalan,0.5158878504676,53,False
0.6,0.4,Methotrexate,0.510280373832,54,False
0.6,0.4,Erdafitinib,0.5084112149534,55,False
0.6,0.4,Afatinib,0.5028037383178,56,False
0.6,0.4,Dabrafenib,0.50280373831748,57,False
0.6,0.4,Oxaliplatin,0.5009345794392,58,False
0.6,0.4,Ribociclib,0.48785046728979997,59,False
0.6,0.4,Encorafenib,0.4728971962616,60,False
0.6,0.4,Sirolimus,0.46915887850500004,61,False
0.6,0.4,Raloxifene,0.4598130841122,62,False
0.6,0.4,Lomustine,0.456074766355,63,False
0.6,0.4,Sunitinib,0.44299065420579997,64,False
0.6,0.4,Selumetinib,0.4429906542054,65,False
0.6,0.4,Temsirolimus,0.4411214953268,66,False
0.6,0.4,Selinexor,0.4392523364484,67,False
0.6,0.4,Vandetanib,0.43551401869180006,68,False
0.6,0.4,Gilteritinib,0.42242990654199997,69,False
0.6,0.4,Dasatinib,0.4168224299062,70,False
0.6,0.4,Vinorelbine,0.40560747663540003,71,False
0.6,0.4,Asciminib,0.3981308411216,72,False
0.6,0.4,Binimetinib,0.394392523364312,73,False
0.6,0.4,Carfilzomib,0.3887850467286,74,False
0.6,0.4,Cabozantinib,0.38411214953260003,75,False
0.6,0.4,Topotecan,0.3813084112152,76,False
0.6,0.4,Imatinib,0.3757009345794,77,False
0.6,0.4,Lorlatinib,0.3719626168226,78,False
0.6,0.4,Darolutamide,0.36261682242959997,79,False
0.6,0.4,Estramustine,0.35887850467279997,80,False
0.6,0.4,Clofarabine,0.3495327102804,81,False
0.6,0.4,Trametinib,0.34766355140180005,82,False
0.6,0.4,Fludarabine,0.33644859813100003,83,False
0.6,0.4,Everolimus,0.31962616822440004,84,False
0.6,0.4,Thiotepa,0.3102803738318,85,False
0.6,0.4,Carboplatin,0.3046728971964,86,False
0.6,0.4,Duvelisib,0.3028037383174,87,False
0.6,0.4,Venetoclax,0.28785046728999997,88,False
0.6,0.4,Vorinostat,0.28411214953272,89,False
0.6,0.4,Cladribine,0.27289719626167996,90,False
0.6,0.4,Dacarbazine,0.26728971962602,91,False
0.6,0.4,Fruquintinib,0.2635514018688,92,False
0.6,0.4,Dacomitinib,0.25420560747666,93,False
0.6,0.4,Vemurafenib,0.25046728972,94,False
0.6,0.4,Mitoxantrone,0.239252336449,95,False
0.6,0.4,Dexrazoxane,0.21682242990651998,96,False
0.6,0.4,Sonidegib,0.21308411214967998,97,False
0.6,0.4,umbralisib,0.21121495327079998,98,False
0.6,0.4,Valrubicin,0.18878504672916,99,False
0.6,0.4,Idelalisib,0.15514018691582002,100,False
0.6,0.4,Neratinib,0.143925233644808,101,False
0.6,0.4,Vinblastine,0.140186915888,102,False
0.6,0.4,Cisplatin,0.136448598131,103,False
0.6,0.4,Teniposide,0.12149532710284001,104,False
0.6,0.4,Abiraterone,0.11214953271040001,105,False
0.6,0.4,Bleomycin,0.09719626168208,106,False
0.6,0.4,Zoledronate,0.08598130841125999,107,False
0.6,0.4,Lenvatinib,0.06542056074776001,108,False
0.65,0.35,Ixazomib,0.9023364485977,1,False
0.65,0.35,Cytarabine,0.89439252336425,2,False
0.65,0.35,Belinostat,0.86962616822445,3,False
0.65,0.35,Daunorubicin,0.8649532710282,4,False
0.65,0.35,Mitomycin,0.8560747663555,5,False
0.65,0.35,Irinotecan,0.856074766355,6,False
0.65,0.35,Abemaciclib,0.84953271028025,7,False
0.65,0.35,Docetaxel,0.8065420560749,8,False
0.65,0.35,Fluorouracil,0.8056074766354999,9,False
0.65,0.35,Brigatinib,0.79953271028005,10,False
0.65,0.35,Actinomycin D,0.7785046728971,11,False
0.65,0.35,Doxorubicin,0.77570093457915,12,False
0.65,0.35,Olaparib,0.7612149532713,13,False
0.65,0.35,Crizotinib,0.7556074766358,14,False
0.65,0.35,Paclitaxel,0.7500000000001,15,False
0.65,0.35,Mercaptopurine,0.74953271028015,16,False
0.65,0.35,Epirubicin,0.7266355140188501,17,False
0.65,0.35,Gemcitabine,0.7140186915888,18,False
0.65,0.35,Ceritinib,0.7116822429907,19,False
0.65,0.35,Hydroxyurea,0.7051401869156,20,False
0.65,0.35,Idarubicin,0.6990654205605,21,False
0.65,0.35,Celecoxib,0.69906542056035,22,False
0.65,0.35,Ibrutinib,0.6925233644861,23,False
0.65,0.35,Pemetrexed,0.68691588785055,24,False
0.65,0.35,Homoharringtonine,0.6850467289716,25,False
0.65,0.35,Nilotinib,0.6845794392522999,26,False
0.65,0.35,Mitotane,0.67476635514035,27,False
0.65,0.35,Palbociclib,0.6742990654207,28,False
0.65,0.35,Ixabepilone,0.66682242990635,29,False
0.65,0.35,Pralatrexate,0.65981308411216,30,False
0.65,0.35,Romidepsin,0.65934579439255,31,False
0.65,0.35,Axitinib,0.64602803738275,32,False
0.65,0.35,Allopurinol,0.64112149532715,33,False
0.65,0.35,Etoposide,0.6406542056072,34,False
0.65,0.35,Tioguanine,0.62990654205616,35,False
0.65,0.35,Panobinostat,0.62429906542035,36,False
0.65,0.35,Trifluridine,0.614953271027835,37,False
0.65,0.35,Erlotinib,0.61355140186895,38,False
0.65,0.35,Cyclophosphamide,0.60934579439265,39,False
0.65,0.35,Bosutinib,0.6081775700936001,40,False
0.65,0.35,Acalabrutinib,0.6032710280372,41,False
0.65,0.35,Lapatinib,0.5918224299069,42,False
0.65,0.35,Tamoxifen,0.57429906542095,43,False
0.65,0.35,Decitabine,0.5733644859817,44,False
0.65,0.35,Tivozanib,0.5588785046728499,45,False
0.65,0.35,Fulvestrant,0.555140186916,46,False
0.65,0.35,Methotrexate,0.552803738318,47,False
0.65,0.35,Azacitidine,0.5523364485979,48,False
0.65,0.35,Cobimetinib,0.5509345794388999,49,False
0.65,0.35,Oxaliplatin,0.54112149532705,50,False
0.65,0.35,Dabrafenib,0.53691588785017,51,False
0.65,0.35,Osimertinib,0.53644859813085,52,False
0.65,0.35,Erdafitinib,0.53598130841135,53,False
0.65,0.35,Tucatinib,0.5313084112148,54,False
0.65,0.35,Chlorambucil,0.5079439252339,55,False
0.65,0.35,Carmustine,0.50467289719635,56,False
0.65,0.35,Encorafenib,0.4943925233644,57,False
0.65,0.35,Raloxifene,0.48878504672905004,58,False
0.65,0.35,Melphalan,0.47710280373865,59,False
0.65,0.35,Sirolimus,0.465420560748,60,False
0.65,0.35,Afatinib,0.46448598130845,61,False
0.65,0.35,Ribociclib,0.46074766355144997,62,False
0.65,0.35,Temsirolimus,0.45841121495295,63,False
0.65,0.35,Lomustine,0.45514018691575,64,False
0.65,0.35,Sunitinib,0.45186915887870005,65,False
0.65,0.35,Selumetinib,0.43551401869135004,66,False
0.65,0.35,Gilteritinib,0.43271028037375,67,False
0.65,0.35,Vinorelbine,0.42850467289710004,68,False
0.65,0.35,Selinexor,0.42056074766334994,69,False
0.65,0.35,Dasatinib,0.40794392523330003,70,False
0.65,0.35,Asciminib,0.40093457943940003,71,False
0.65,0.35,Cabozantinib,0.3974299065419,72,False
0.65,0.35,Vandetanib,0.3962616822432,73,False
0.65,0.35,Topotecan,0.3780373831778,74,False
0.65,0.35,Lorlatinib,0.37570093457965004,75,False
0.65,0.35,Imatinib,0.3672897196261,76,False
0.65,0.35,Clofarabine,0.3630841121496,77,False
0.65,0.35,Carfilzomib,0.35654205607440004,78,False
0.65,0.35,Binimetinib,0.346261682242838,79,False
0.65,0.35,Estramustine,0.33738317756994995,80,False
0.65,0.35,Darolutamide,0.33598130841089996,81,False
0.65,0.35,Fludarabine,0.3271028037385,82,False
0.65,0.35,Thiotepa,0.3135514018692,83,False
0.65,0.35,Trametinib,0.3065420560747,84,False
0.65,0.35,Everolimus,0.29719626168234997,85,False
0.65,0.35,Carboplatin,0.29345794392534996,86,False
0.65,0.35,Venetoclax,0.29158878504700003,87,False
0.65,0.35,Cladribine,0.290186915887845,88,False
0.65,0.35,Duvelisib,0.28598130841085,89,False
0.65,0.35,Fruquintinib,0.27149532710245,90,False
0.65,0.35,Vorinostat,0.26028037383178,91,False
0.65,0.35,Vemurafenib,0.254205607477,92,False
0.65,0.35,Dacarbazine,0.24439252336435502,93,False
0.65,0.35,Mitoxantrone,0.2373831775705,94,False
0.65,0.35,Dacomitinib,0.229439252336465,95,False
0.65,0.35,Sonidegib,0.22383177570109503,96,False
0.65,0.35,umbralisib,0.2163551401867,97,False
0.65,0.35,Dexrazoxane,0.19906542056073,98,False
0.65,0.35,Valrubicin,0.17102803738334,99,False
