setting_id,w_C_ACC,w_residual,w_B_neighbor,w_external,drug,score,rank,median_rank,q1_rank,q3_rank,minimum_rank,maximum_rank,top10_rate,top20_rate
122,0.3,0.2,0.2,0.3,Idelalisib,0.33630000000000004,103,98.0,91.0,101.0,74,104,0.0,0.0
122,0.3,0.2,0.2,0.3,umbralisib,0.34009999999999996,102,99.0,97.0,101.0,79,103,0.0,0.0
122,0.3,0.2,0.2,0.3,Cladribine,0.346,101,101.0,96.0,103.0,63,108,0.0,0.0
122,0.3,0.2,0.2,0.3,Fruquintinib,0.3125,104,103.0,99.0,104.0,78,107,0.0,0.0
122,0.3,0.2,0.2,0.3,Abiraterone,0.2368,106,106.0,103.0,107.0,79,108,0.0,0.0
122,0.3,0.2,0.2,0.3,Bleomycin,0.2574,105,105.0,105.0,106.0,96,108,0.0,0.0
122,0.3,0.2,0.2,0.3,Zoledronate,0.2244,108,107.0,107.0,108.0,91,108,0.0,0.0
122,0.3,0.2,0.2,0.3,Lenvatinib,0.2361,107,106.0,106.0,107.0,86,108,0.0,0.0
123,0.3,0.2,0.3,0.2,Actinomycin D,0.7358,1,2.0,1.0,5.0,1,30,0.9408866995073891,0.9802955665024631
123,0.3,0.2,0.3,0.2,Crizotinib,0.6799999999999999,3,6.0,3.0,12.0,1,37,0.7044334975369458,0.8916256157635468
123,0.3,0.2,0.3,0.2,Mitotane,0.6987000000000001,2,2.0,1.0,13.0,1,51,0.7093596059113301,0.8866995073891626
123,0.3,0.2,0.3,0.2,Mitomycin,0.6509999999999999,5,11.0,4.0,22.0,1,55,0.47783251231527096,0.7241379310344828
123,0.3,0.2,0.3,0.2,Irinotecan,0.6077,15,17.0,5.0,37.5,1,89,0.3891625615763547,0.5467980295566502
123,0.3,0.2,0.3,0.2,Daunorubicin,0.6258999999999999,9,16.0,6.0,30.0,2,69,0.3694581280788177,0.5911330049261084
123,0.3,0.2,0.3,0.2,Homoharringtonine,0.6402,6,12.0,7.0,23.5,3,50,0.45320197044334976,0.7093596059113301
123,0.3,0.2,0.3,0.2,Ibrutinib,0.6327,7,16.0,12.0,23.0,5,40,0.17733990147783252,0.6995073891625616
123,0.3,0.2,0.3,0.2,Romidepsin,0.6272,8,17.0,10.0,26.0,5,51,0.2561576354679803,0.6305418719211823
123,0.3,0.2,0.3,0.2,Cytarabine,0.5831000000000001,23,24.0,9.5,51.0,1,95,0.270935960591133,0.4187192118226601
123,0.3,0.2,0.3,0.2,Docetaxel,0.5885,20,26.0,15.0,42.0,7,79,0.15270935960591134,0.3793103448275862
123,0.3,0.2,0.3,0.2,Cobimetinib,0.613,14,18.0,7.0,33.0,4,72,0.3448275862068966,0.5369458128078818
123,0.3,0.2,0.3,0.2,Palbociclib,0.6525,4,13.0,6.0,21.0,3,35,0.45320197044334976,0.7241379310344828
123,0.3,0.2,0.3,0.2,Brigatinib,0.5605,39,31.0,15.0,55.0,5,97,0.12807881773399016,0.3399014778325123
123,0.3,0.2,0.3,0.2,Axitinib,0.5735,26,26.0,15.0,47.5,8,72,0.09852216748768473,0.39408866995073893
123,0.3,0.2,0.3,0.2,Ribociclib,0.6255,10,13.0,4.5,35.0,1,70,0.458128078817734,0.5911330049261084
123,0.3,0.2,0.3,0.2,Belinostat,0.5690999999999999,33,32.0,17.0,53.0,6,91,0.09359605911330049,0.32019704433497537
123,0.3,0.2,0.3,0.2,Ixazomib,0.5704,32,32.0,14.0,56.0,3,96,0.17733990147783252,0.3497536945812808
123,0.3,0.2,0.3,0.2,Olaparib,0.5532,42,32.0,18.0,55.0,7,85,0.06403940886699508,0.3054187192118227
123,0.3,0.2,0.3,0.2,Celecoxib,0.5357999999999999,46,36.0,16.0,66.0,3,98,0.14285714285714285,0.33004926108374383
123,0.3,0.2,0.3,0.2,Ceritinib,0.616,13,24.0,17.0,32.0,8,41,0.04433497536945813,0.35960591133004927
123,0.3,0.2,0.3,0.2,Abemaciclib,0.5766,25,30.0,15.5,48.0,5,80,0.1330049261083744,0.35960591133004927
123,0.3,0.2,0.3,0.2,Bosutinib,0.5877,21,27.0,23.0,35.0,16,53,0.0,0.13793103448275862
123,0.3,0.2,0.3,0.2,Tucatinib,0.6024999999999999,17,25.0,16.0,36.0,8,61,0.024630541871921183,0.39408866995073893
123,0.3,0.2,0.3,0.2,Idarubicin,0.5965999999999999,18,30.0,23.0,37.0,12,45,0.0,0.13793103448275862
123,0.3,0.2,0.3,0.2,Osimertinib,0.5781999999999999,24,34.0,22.0,50.0,8,92,0.03940886699507389,0.23645320197044334
123,0.3,0.2,0.3,0.2,Fluorouracil,0.5632,37,39.0,19.0,59.0,5,88,0.06403940886699508,0.27586206896551724
123,0.3,0.2,0.3,0.2,Lapatinib,0.5842999999999999,22,32.0,26.0,35.0,17,52,0.0,0.03940886699507389
123,0.3,0.2,0.3,0.2,Paclitaxel,0.5733,27,37.0,22.0,50.0,13,71,0.0,0.1921182266009852
123,0.3,0.2,0.3,0.2,Tivozanib,0.5637142857142857,36,34.0,28.0,46.0,12,65,0.0,0.08866995073891626
123,0.3,0.2,0.3,0.2,Chlorambucil,0.5109,56,43.0,20.0,72.0,2,96,0.09359605911330049,0.26108374384236455
123,0.3,0.2,0.3,0.2,Nilotinib,0.5614,38,39.0,32.0,45.0,20,65,0.0,0.0049261083743842365
123,0.3,0.2,0.3,0.2,Melphalan,0.5149,53,43.0,19.5,71.0,4,93,0.07881773399014778,0.26108374384236455
123,0.3,0.2,0.3,0.2,Carmustine,0.5577,41,37.0,27.0,48.5,16,71,0.0,0.07389162561576355
123,0.3,0.2,0.3,0.2,Mercaptopurine,0.5458,44,45.0,24.5,64.5,9,92,0.009852216748768473,0.1724137931034483
123,0.3,0.2,0.3,0.2,Carfilzomib,0.5729,29,30.0,10.5,56.0,2,94,0.2512315270935961,0.39408866995073893
123,0.3,0.2,0.3,0.2,Binimetinib,0.5308,47,36.0,9.0,73.5,1,107,0.26108374384236455,0.3793103448275862
123,0.3,0.2,0.3,0.2,Doxorubicin,0.6164000000000001,12,23.0,8.0,40.0,3,55,0.2857142857142857,0.45320197044334976
123,0.3,0.2,0.3,0.2,Etoposide,0.6204999999999999,11,24.0,6.5,44.0,1,61,0.33004926108374383,0.46798029556650245
123,0.3,0.2,0.3,0.2,Tamoxifen,0.5929,19,35.0,21.5,43.0,6,59,0.054187192118226604,0.2413793103448276
123,0.3,0.2,0.3,0.2,Afatinib,0.49369999999999997,61,56.0,30.5,85.0,6,108,0.024630541871921183,0.15763546798029557
123,0.3,0.2,0.3,0.2,Acalabrutinib,0.5731,28,38.0,29.0,43.5,21,52,0.0,0.0
123,0.3,0.2,0.3,0.2,Ixabepilone,0.6053,16,32.0,13.0,52.5,1,76,0.21674876847290642,0.33497536945812806
123,0.3,0.2,0.3,0.2,Panobinostat,0.5169,51,48.0,41.0,60.5,32,77,0.0,0.0
123,0.3,0.2,0.3,0.2,Trametinib,0.5301,48,41.0,14.5,77.0,3,106,0.2019704433497537,0.3448275862068966
123,0.3,0.2,0.3,0.2,Vandetanib,0.48360000000000003,65,50.0,29.0,79.5,12,97,0.0,0.10837438423645321
123,0.3,0.2,0.3,0.2,Epirubicin,0.5673999999999999,35,41.0,25.0,56.0,9,70,0.009852216748768473,0.15270935960591134
123,0.3,0.2,0.3,0.2,Erlotinib,0.5587,40,48.0,32.0,69.0,2,108,0.07881773399014778,0.14285714285714285
123,0.3,0.2,0.3,0.2,Selumetinib,0.572,30,42.0,18.5,52.0,4,70,0.07389162561576355,0.26108374384236455
123,0.3,0.2,0.3,0.2,Selinexor,0.519,50,47.0,40.0,60.0,30,76,0.0,0.0
123,0.3,0.2,0.3,0.2,Lomustine,0.5678,34,45.0,22.5,54.0,6,65,0.029556650246305417,0.22660098522167488
123,0.3,0.2,0.3,0.2,Fulvestrant,0.4744999999999999,68,59.0,46.0,76.5,33,96,0.0,0.0
123,0.3,0.2,0.3,0.2,Hydroxyurea,0.5129,55,56.0,38.0,73.0,17,89,0.0,0.034482758620689655
123,0.3,0.2,0.3,0.2,Decitabine,0.5159,52,54.0,50.0,56.0,43,64,0.0,0.0
123,0.3,0.2,0.3,0.2,Cabozantinib,0.5704,31,37.0,10.0,59.5,1,85,0.270935960591133,0.3497536945812808
123,0.3,0.2,0.3,0.2,Gemcitabine,0.5131,54,56.0,32.5,74.0,1,93,0.08374384236453201,0.1724137931034483
123,0.3,0.2,0.3,0.2,Encorafenib,0.5525,43,49.0,30.0,67.0,3,86,0.06896551724137931,0.1724137931034483
123,0.3,0.2,0.3,0.2,Darolutamide,0.45930000000000004,75,60.0,46.0,82.0,33,94,0.0,0.0
123,0.3,0.2,0.3,0.2,Dacomitinib,0.5081,58,53.0,29.0,79.0,6,99,0.03940886699507389,0.18226600985221675
123,0.3,0.2,0.3,0.2,Cyclophosphamide,0.48819999999999997,63,65.0,48.0,79.0,28,91,0.0,0.0
123,0.3,0.2,0.3,0.2,Duvelisib,0.495,60,58.0,40.0,74.0,21,90,0.0,0.0
123,0.3,0.2,0.3,0.2,Topotecan,0.4911,62,62.0,56.5,65.0,41,71,0.0,0.0
123,0.3,0.2,0.3,0.2,Sunitinib,0.5085999999999999,57,64.0,48.5,75.0,14,103,0.0,0.019704433497536946
123,0.3,0.2,0.3,0.2,Allopurinol,0.4517,79,72.0,51.5,91.0,26,103,0.0,0.0
123,0.3,0.2,0.3,0.2,Estramustine,0.4445,82,68.0,54.0,84.0,42,94,0.0,0.0
123,0.3,0.2,0.3,0.2,Raloxifene,0.537,45,57.0,33.0,75.0,4,97,0.06403940886699508,0.15763546798029557
123,0.3,0.2,0.3,0.2,Imatinib,0.4615,74,66.0,61.0,75.0,53,80,0.0,0.0
123,0.3,0.2,0.3,0.2,Sirolimus,0.4335,89,72.0,60.5,85.0,49,96,0.0,0.0
123,0.3,0.2,0.3,0.2,Dabrafenib,0.5245,49,58.0,32.0,81.0,4,98,0.06403940886699508,0.13793103448275862
123,0.3,0.2,0.3,0.2,Asciminib,0.48119999999999996,66,66.0,60.0,68.0,44,76,0.0,0.0
123,0.3,0.2,0.3,0.2,Dasatinib,0.44220000000000004,84,72.0,62.5,79.0,53,89,0.0,0.0
123,0.3,0.2,0.3,0.2,Tioguanine,0.4991,59,68.0,34.0,90.0,1,103,0.08374384236453201,0.15270935960591134
123,0.3,0.2,0.3,0.2,Pemetrexed,0.4748,67,75.0,52.0,87.0,23,95,0.0,0.0
123,0.3,0.2,0.3,0.2,Azacitidine,0.43500000000000005,87,77.0,68.0,86.0,42,93,0.0,0.0
123,0.3,0.2,0.3,0.2,Temsirolimus,0.4708,70,72.0,59.0,79.0,43,87,0.0,0.0
123,0.3,0.2,0.3,0.2,Lorlatinib,0.45009999999999994,80,74.0,71.0,76.0,54,81,0.0,0.0
123,0.3,0.2,0.3,0.2,Carboplatin,0.43069999999999997,90,72.0,63.0,83.0,33,95,0.0,0.0
123,0.3,0.2,0.3,0.2,Vorinostat,0.40959999999999996,92,78.0,60.0,94.0,44,101,0.0,0.0
123,0.3,0.2,0.3,0.2,Dexrazoxane,0.4569,77,70.0,47.5,90.0,16,102,0.0,0.034482758620689655
123,0.3,0.2,0.3,0.2,Oxaliplatin,0.48749999999999993,64,73.0,42.5,92.0,6,106,0.024630541871921183,0.10344827586206896
123,0.3,0.2,0.3,0.2,Gilteritinib,0.4415,85,77.0,72.0,81.0,53,88,0.0,0.0
123,0.3,0.2,0.3,0.2,Trifluridine,0.46309999999999996,73,81.0,49.5,95.0,14,103,0.0,0.059113300492610835
123,0.3,0.2,0.3,0.2,Dacarbazine,0.40190000000000003,94,83.0,64.0,96.0,49,102,0.0,0.0
123,0.3,0.2,0.3,0.2,Erdafitinib,0.4382999999999999,86,81.0,63.5,93.0,34,97,0.0,0.0
123,0.3,0.2,0.3,0.2,Venetoclax,0.4585,76,74.0,65.0,82.0,33,92,0.0,0.0
123,0.3,0.2,0.3,0.2,Methotrexate,0.4669,72,83.0,48.0,97.0,6,108,0.024630541871921183,0.08374384236453201
123,0.3,0.2,0.3,0.2,Thiotepa,0.42269999999999996,91,82.0,77.0,85.0,56,92,0.0,0.0
123,0.3,0.2,0.3,0.2,Vemurafenib,0.45409999999999995,78,78.0,62.5,88.0,24,97,0.0,0.0
123,0.3,0.2,0.3,0.2,Everolimus,0.3366,100,93.0,76.0,101.0,45,105,0.0,0.0
123,0.3,0.2,0.3,0.2,Pralatrexate,0.43379999999999996,88,89.0,61.5,99.5,27,107,0.0,0.0
123,0.3,0.2,0.3,0.2,Sonidegib,0.47050000000000003,71,76.0,51.0,91.0,9,105,0.0049261083743842365,0.06403940886699508
123,0.3,0.2,0.3,0.2,Cisplatin,0.47319999999999995,69,70.0,42.5,87.0,3,103,0.07881773399014778,0.14285714285714285
123,0.3,0.2,0.3,0.2,Fludarabine,0.34850000000000003,98,91.0,80.0,100.0,63,103,0.0,0.0
123,0.3,0.2,0.3,0.2,Vinblastine,0.44309999999999994,83,82.0,56.0,95.0,13,104,0.0,0.04926108374384237
123,0.3,0.2,0.3,0.2,Mitoxantrone,0.4041,93,86.0,80.0,91.0,51,96,0.0,0.0
123,0.3,0.2,0.3,0.2,Vinorelbine,0.3872,96,94.0,83.0,97.0,46,100,0.0,0.0
123,0.3,0.2,0.3,0.2,Clofarabine,0.36540000000000006,97,95.0,87.5,98.0,57,101,0.0,0.0
123,0.3,0.2,0.3,0.2,Neratinib,0.44920000000000004,81,84.0,55.5,98.5,3,108,0.024630541871921183,0.07389162561576355
123,0.3,0.2,0.3,0.2,Valrubicin,0.34299999999999997,99,95.0,81.5,100.5,66,104,0.0,0.0
123,0.3,0.2,0.3,0.2,Teniposide,0.3993,95,93.0,76.5,101.5,26,107,0.0,0.0
123,0.3,0.2,0.3,0.2,Idelalisib,0.32689999999999997,101,98.0,91.0,101.0,74,104,0.0,0.0
123,0.3,0.2,0.3,0.2,umbralisib,0.3208,102,99.0,97.0,101.0,79,103,0.0,0.0
123,0.3,0.2,0.3,0.2,Cladribine,0.3194,103,101.0,96.0,103.0,63,108,0.0,0.0
123,0.3,0.2,0.3,0.2,Fruquintinib,0.2755,104,103.0,99.0,104.0,78,107,0.0,0.0
123,0.3,0.2,0.3,0.2,Abiraterone,0.1986,106,106.0,103.0,107.0,79,108,0.0,0.0
123,0.3,0.2,0.3,0.2,Bleomycin,0.229,105,105.0,105.0,106.0,96,108,0.0,0.0
123,0.3,0.2,0.3,0.2,Zoledronate,0.1834,108,107.0,107.0,108.0,91,108,0.0,0.0
123,0.3,0.2,0.3,0.2,Lenvatinib,0.1927,107,106.0,106.0,107.0,86,108,0.0,0.0
124,0.3,0.2,0.4,0.1,Actinomycin D,0.761,1,2.0,1.0,5.0,1,30,0.9408866995073891,0.9802955665024631
124,0.3,0.2,0.4,0.1,Crizotinib,0.6969000000000001,2,6.0,3.0,12.0,1,37,0.7044334975369458,0.8916256157635468
124,0.3,0.2,0.4,0.1,Mitotane,0.6544,4,2.0,1.0,13.0,1,51,0.7093596059113301,0.8866995073891626
124,0.3,0.2,0.4,0.1,Mitomycin,0.6468,7,11.0,4.0,22.0,1,55,0.47783251231527096,0.7241379310344828
124,0.3,0.2,0.4,0.1,Irinotecan,0.5862,27,17.0,5.0,37.5,1,89,0.3891625615763547,0.5467980295566502
124,0.3,0.2,0.4,0.1,Daunorubicin,0.6126,18,16.0,6.0,30.0,2,69,0.3694581280788177,0.5911330049261084
124,0.3,0.2,0.4,0.1,Homoharringtonine,0.6569000000000002,3,12.0,7.0,23.5,3,50,0.45320197044334976,0.7093596059113301
124,0.3,0.2,0.4,0.1,Ibrutinib,0.6441000000000001,8,16.0,12.0,23.0,5,40,0.17733990147783252,0.6995073891625616
124,0.3,0.2,0.4,0.1,Romidepsin,0.6436000000000001,9,17.0,10.0,26.0,5,51,0.2561576354679803,0.6305418719211823
124,0.3,0.2,0.4,0.1,Cytarabine,0.5549000000000001,38,24.0,9.5,51.0,1,95,0.270935960591133,0.4187192118226601
124,0.3,0.2,0.4,0.1,Docetaxel,0.5702,31,26.0,15.0,42.0,7,79,0.15270935960591134,0.3793103448275862
124,0.3,0.2,0.4,0.1,Cobimetinib,0.636,10,18.0,7.0,33.0,4,72,0.3448275862068966,0.5369458128078818
124,0.3,0.2,0.4,0.1,Palbociclib,0.6512,5,13.0,6.0,21.0,3,35,0.45320197044334976,0.7241379310344828
124,0.3,0.2,0.4,0.1,Brigatinib,0.5343,48,31.0,15.0,55.0,5,97,0.12807881773399016,0.3399014778325123
124,0.3,0.2,0.4,0.1,Axitinib,0.5689000000000001,33,26.0,15.0,47.5,8,72,0.09852216748768473,0.39408866995073893
124,0.3,0.2,0.4,0.1,Ribociclib,0.647,6,13.0,4.5,35.0,1,70,0.458128078817734,0.5911330049261084
124,0.3,0.2,0.4,0.1,Belinostat,0.5439,43,32.0,17.0,53.0,6,91,0.09359605911330049,0.32019704433497537
124,0.3,0.2,0.4,0.1,Ixazomib,0.5429,44,32.0,14.0,56.0,3,96,0.17733990147783252,0.3497536945812808
124,0.3,0.2,0.4,0.1,Olaparib,0.5368,47,32.0,18.0,55.0,7,85,0.06403940886699508,0.3054187192118227
124,0.3,0.2,0.4,0.1,Celecoxib,0.5124,55,36.0,16.0,66.0,3,98,0.14285714285714285,0.33004926108374383
124,0.3,0.2,0.4,0.1,Ceritinib,0.623,12,24.0,17.0,32.0,8,41,0.04433497536945813,0.35960591133004927
124,0.3,0.2,0.4,0.1,Abemaciclib,0.5499,40,30.0,15.5,48.0,5,80,0.1330049261083744,0.35960591133004927
124,0.3,0.2,0.4,0.1,Bosutinib,0.5986,23,27.0,23.0,35.0,16,53,0.0,0.13793103448275862
124,0.3,0.2,0.4,0.1,Tucatinib,0.625,11,25.0,16.0,36.0,8,61,0.024630541871921183,0.39408866995073893
124,0.3,0.2,0.4,0.1,Idarubicin,0.6001000000000001,22,30.0,23.0,37.0,12,45,0.0,0.13793103448275862
124,0.3,0.2,0.4,0.1,Osimertinib,0.6137,14,34.0,22.0,50.0,8,92,0.03940886699507389,0.23645320197044334
124,0.3,0.2,0.4,0.1,Fluorouracil,0.5407000000000001,46,39.0,19.0,59.0,5,88,0.06403940886699508,0.27586206896551724
124,0.3,0.2,0.4,0.1,Lapatinib,0.5969,24,32.0,26.0,35.0,17,52,0.0,0.03940886699507389
124,0.3,0.2,0.4,0.1,Paclitaxel,0.5624,34,37.0,22.0,50.0,13,71,0.0,0.1921182266009852
124,0.3,0.2,0.4,0.1,Tivozanib,0.5743333333333333,29,34.0,28.0,46.0,12,65,0.0,0.08866995073891626
124,0.3,0.2,0.4,0.1,Chlorambucil,0.4998,60,43.0,20.0,72.0,2,96,0.09359605911330049,0.26108374384236455
124,0.3,0.2,0.4,0.1,Nilotinib,0.5535000000000001,39,39.0,32.0,45.0,20,65,0.0,0.0049261083743842365
124,0.3,0.2,0.4,0.1,Melphalan,0.5094000000000001,56,43.0,19.5,71.0,4,93,0.07881773399014778,0.26108374384236455
124,0.3,0.2,0.4,0.1,Carmustine,0.5707,30,37.0,27.0,48.5,16,71,0.0,0.07389162561576355
124,0.3,0.2,0.4,0.1,Mercaptopurine,0.5229,52,45.0,24.5,64.5,9,92,0.009852216748768473,0.1724137931034483
124,0.3,0.2,0.4,0.1,Carfilzomib,0.6084,20,30.0,10.5,56.0,2,94,0.2512315270935961,0.39408866995073893
124,0.3,0.2,0.4,0.1,Binimetinib,0.5549000000000001,37,36.0,9.0,73.5,1,107,0.26108374384236455,0.3793103448275862
124,0.3,0.2,0.4,0.1,Doxorubicin,0.6122,19,23.0,8.0,40.0,3,55,0.2857142857142857,0.45320197044334976
124,0.3,0.2,0.4,0.1,Etoposide,0.6133,16,24.0,6.5,44.0,1,61,0.33004926108374383,0.46798029556650245
124,0.3,0.2,0.4,0.1,Tamoxifen,0.6136,15,35.0,21.5,43.0,6,59,0.054187192118226604,0.2413793103448276
124,0.3,0.2,0.4,0.1,Afatinib,0.5267000000000001,50,56.0,30.5,85.0,6,108,0.024630541871921183,0.15763546798029557
124,0.3,0.2,0.4,0.1,Acalabrutinib,0.5892000000000002,26,38.0,29.0,43.5,21,52,0.0,0.0
124,0.3,0.2,0.4,0.1,Ixabepilone,0.6219000000000001,13,32.0,13.0,52.5,1,76,0.21674876847290642,0.33497536945812806
124,0.3,0.2,0.4,0.1,Panobinostat,0.5076,57,48.0,41.0,60.5,32,77,0.0,0.0
124,0.3,0.2,0.4,0.1,Trametinib,0.5617000000000001,35,41.0,14.5,77.0,3,106,0.2019704433497537,0.3448275862068966
124,0.3,0.2,0.4,0.1,Vandetanib,0.4787,68,50.0,29.0,79.5,12,97,0.0,0.10837438423645321
124,0.3,0.2,0.4,0.1,Epirubicin,0.5696,32,41.0,25.0,56.0,9,70,0.009852216748768473,0.15270935960591134
124,0.3,0.2,0.4,0.1,Erlotinib,0.613,17,48.0,32.0,69.0,2,108,0.07881773399014778,0.14285714285714285
124,0.3,0.2,0.4,0.1,Selumetinib,0.6033000000000001,21,42.0,18.5,52.0,4,70,0.07389162561576355,0.26108374384236455
124,0.3,0.2,0.4,0.1,Selinexor,0.5264,51,47.0,40.0,60.0,30,76,0.0,0.0
124,0.3,0.2,0.4,0.1,Lomustine,0.5968000000000001,25,45.0,22.5,54.0,6,65,0.029556650246305417,0.22660098522167488
124,0.3,0.2,0.4,0.1,Fulvestrant,0.4527999999999999,79,59.0,46.0,76.5,33,96,0.0,0.0
124,0.3,0.2,0.4,0.1,Hydroxyurea,0.495,61,56.0,38.0,73.0,17,89,0.0,0.034482758620689655
124,0.3,0.2,0.4,0.1,Decitabine,0.5195000000000001,53,54.0,50.0,56.0,43,64,0.0,0.0
124,0.3,0.2,0.4,0.1,Cabozantinib,0.5452,42,37.0,10.0,59.5,1,85,0.270935960591133,0.3497536945812808
124,0.3,0.2,0.4,0.1,Gemcitabine,0.4784,69,56.0,32.5,74.0,1,93,0.08374384236453201,0.1724137931034483
124,0.3,0.2,0.4,0.1,Encorafenib,0.5764,28,49.0,30.0,67.0,3,86,0.06896551724137931,0.1724137931034483
124,0.3,0.2,0.4,0.1,Darolutamide,0.46060000000000006,77,60.0,46.0,82.0,33,94,0.0,0.0
124,0.3,0.2,0.4,0.1,Dacomitinib,0.5423,45,53.0,29.0,79.0,6,99,0.03940886699507389,0.18226600985221675
124,0.3,0.2,0.4,0.1,Cyclophosphamide,0.4722,74,65.0,48.0,79.0,28,91,0.0,0.0
124,0.3,0.2,0.4,0.1,Duvelisib,0.5171,54,58.0,40.0,74.0,21,90,0.0,0.0
124,0.3,0.2,0.4,0.1,Topotecan,0.5001,59,62.0,56.5,65.0,41,71,0.0,0.0
124,0.3,0.2,0.4,0.1,Sunitinib,0.5457,41,64.0,48.5,75.0,14,103,0.0,0.019704433497536946
124,0.3,0.2,0.4,0.1,Allopurinol,0.41899999999999993,88,72.0,51.5,91.0,26,103,0.0,0.0
124,0.3,0.2,0.4,0.1,Estramustine,0.4419,82,68.0,54.0,84.0,42,94,0.0,0.0
124,0.3,0.2,0.4,0.1,Raloxifene,0.5578000000000001,36,57.0,33.0,75.0,4,97,0.06403940886699508,0.15763546798029557
124,0.3,0.2,0.4,0.1,Imatinib,0.4633,76,66.0,61.0,75.0,53,80,0.0,0.0
124,0.3,0.2,0.4,0.1,Sirolimus,0.413,92,72.0,60.5,85.0,49,96,0.0,0.0
124,0.3,0.2,0.4,0.1,Dabrafenib,0.5331,49,58.0,32.0,81.0,4,98,0.06403940886699508,0.13793103448275862
124,0.3,0.2,0.4,0.1,Asciminib,0.4881,63,66.0,60.0,68.0,44,76,0.0,0.0
124,0.3,0.2,0.4,0.1,Dasatinib,0.43460000000000004,84,72.0,62.5,79.0,53,89,0.0,0.0
124,0.3,0.2,0.4,0.1,Tioguanine,0.48960000000000004,62,68.0,34.0,90.0,1,103,0.08374384236453201,0.15270935960591134
124,0.3,0.2,0.4,0.1,Pemetrexed,0.4662,75,75.0,52.0,87.0,23,95,0.0,0.0
124,0.3,0.2,0.4,0.1,Azacitidine,0.41830000000000006,89,77.0,68.0,86.0,42,93,0.0,0.0
124,0.3,0.2,0.4,0.1,Temsirolimus,0.47600000000000003,71,72.0,59.0,79.0,43,87,0.0,0.0
124,0.3,0.2,0.4,0.1,Lorlatinib,0.4493,80,74.0,71.0,76.0,54,81,0.0,0.0
124,0.3,0.2,0.4,0.1,Carboplatin,0.4162,91,72.0,63.0,83.0,33,95,0.0,0.0
124,0.3,0.2,0.4,0.1,Vorinostat,0.41029999999999994,93,78.0,60.0,94.0,44,101,0.0,0.0
124,0.3,0.2,0.4,0.1,Dexrazoxane,0.4842,64,70.0,47.5,90.0,16,102,0.0,0.034482758620689655
124,0.3,0.2,0.4,0.1,Oxaliplatin,0.48369999999999996,66,73.0,42.5,92.0,6,106,0.024630541871921183,0.10344827586206896
124,0.3,0.2,0.4,0.1,Gilteritinib,0.4347,83,77.0,72.0,81.0,53,88,0.0,0.0
124,0.3,0.2,0.4,0.1,Trifluridine,0.44899999999999995,81,81.0,49.5,95.0,14,103,0.0,0.059113300492610835
124,0.3,0.2,0.4,0.1,Dacarbazine,0.4019,95,83.0,64.0,96.0,49,102,0.0,0.0
124,0.3,0.2,0.4,0.1,Erdafitinib,0.4199,87,81.0,63.5,93.0,34,97,0.0,0.0
124,0.3,0.2,0.4,0.1,Venetoclax,0.4743,73,74.0,65.0,82.0,33,92,0.0,0.0
124,0.3,0.2,0.4,0.1,Methotrexate,0.45549999999999996,78,83.0,48.0,97.0,6,108,0.024630541871921183,0.08374384236453201
124,0.3,0.2,0.4,0.1,Thiotepa,0.42119999999999996,86,82.0,77.0,85.0,56,92,0.0,0.0
124,0.3,0.2,0.4,0.1,Vemurafenib,0.4774,70,78.0,62.5,88.0,24,97,0.0,0.0
124,0.3,0.2,0.4,0.1,Everolimus,0.3054,101,93.0,76.0,101.0,45,105,0.0,0.0
124,0.3,0.2,0.4,0.1,Pralatrexate,0.41819999999999996,90,89.0,61.5,99.5,27,107,0.0,0.0
124,0.3,0.2,0.4,0.1,Sonidegib,0.5011000000000001,58,76.0,51.0,91.0,9,105,0.0049261083743842365,0.06403940886699508
124,0.3,0.2,0.4,0.1,Cisplatin,0.48210000000000003,67,70.0,42.5,87.0,3,103,0.07881773399014778,0.14285714285714285
124,0.3,0.2,0.4,0.1,Fludarabine,0.31679999999999997,100,91.0,80.0,100.0,63,103,0.0,0.0
124,0.3,0.2,0.4,0.1,Vinblastine,0.47600000000000003,72,82.0,56.0,95.0,13,104,0.0,0.04926108374384237
124,0.3,0.2,0.4,0.1,Mitoxantrone,0.4078,94,86.0,80.0,91.0,51,96,0.0,0.0
124,0.3,0.2,0.4,0.1,Vinorelbine,0.37110000000000004,96,94.0,83.0,97.0,46,100,0.0,0.0
124,0.3,0.2,0.4,0.1,Clofarabine,0.3424,97,95.0,87.5,98.0,57,101,0.0,0.0
124,0.3,0.2,0.4,0.1,Neratinib,0.4842,65,84.0,55.5,98.5,3,108,0.024630541871921183,0.07389162561576355
124,0.3,0.2,0.4,0.1,Valrubicin,0.3347,98,95.0,81.5,100.5,66,104,0.0,0.0
124,0.3,0.2,0.4,0.1,Teniposide,0.42160000000000003,85,93.0,76.5,101.5,26,107,0.0,0.0
124,0.3,0.2,0.4,0.1,Idelalisib,0.3175,99,98.0,91.0,101.0,74,104,0.0,0.0
124,0.3,0.2,0.4,0.1,umbralisib,0.3015,102,99.0,97.0,101.0,79,103,0.0,0.0
124,0.3,0.2,0.4,0.1,Cladribine,0.2928,103,101.0,96.0,103.0,63,108,0.0,0.0
124,0.3,0.2,0.4,0.1,Fruquintinib,0.2385,104,103.0,99.0,104.0,78,107,0.0,0.0
124,0.3,0.2,0.4,0.1,Abiraterone,0.1604,106,106.0,103.0,107.0,79,108,0.0,0.0
