variant,drug,observed_C_ACC_pct,null_mean_C_ACC_pct,null_sd_C_ACC_pct,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_gene_rank,Cobimetinib,0.252336448598,0.237615420561,0.0807847565901,0.182225318968,0.382461753825,0.805557905748,10000
column_gene_rank,Mitomycin,0.971962616822,0.923970093458,0.07518538703,0.638322488721,0.387861213879,0.805557905748,10000
column_gene_rank,Doxorubicin,0.953271028037,0.941818691589,0.019892821178,0.575701975406,0.396060393961,0.807066463165,10000
column_gene_rank,Tamoxifen,0.710280373832,0.675271028037,0.116649334466,0.30012469385,0.420557944206,0.8399596404,10000
column_gene_rank,Olaparib,0.88785046729,0.864902803738,0.0565026246894,0.406134470347,0.427757224278,0.8399596404,10000
column_gene_rank,Ixabepilone,0.96261682243,0.914848130841,0.0888846925855,0.537423151268,0.446555344466,0.861213878612,10000
column_gene_rank,Temsirolimus,0.598130841121,0.598042056075,0.159420326034,0.000556924257637,0.510148985101,0.966598077034,10000
column_gene_rank,Estramustine,0.551401869159,0.567550934579,0.150456791641,-0.107333575603,0.53304669533,0.977662233777,10000
column_gene_rank,Sirolimus,0.794392523364,0.785974299065,0.129331790086,0.0650901398139,0.539846015398,0.977662233777,10000
column_gene_rank,Zoledronate,0.476635514019,0.503135514019,0.159893325792,-0.165735498144,0.543145685431,0.977662233777,10000
column_gene_rank,Carmustine,0.579439252336,0.597457476636,0.144136336086,-0.12500820257,0.565743425657,0.993843472796,10000
column_gene_rank,Daunorubicin,0.682242990654,0.69521635514,0.133600067611,-0.0971059724595,0.573442655734,0.993843472796,10000
column_gene_rank,Trametinib,0.158878504673,0.187761682243,0.0890320396368,-0.324413297594,0.579742025797,0.993843472796,10000
column_gene_rank,Raloxifene,0.345794392523,0.388325233645,0.119206070365,-0.356784188852,0.63803619638,1,10000
column_gene_rank,Celecoxib,0.738317757009,0.775925700935,0.155396321515,-0.242013089876,0.643535646435,1,10000
column_gene_rank,Hydroxyurea,0.654205607477,0.717174766355,0.149624352788,-0.420848329201,0.67903209679,1,10000
column_gene_rank,Erlotinib,0.467289719626,0.562614018692,0.167837983548,-0.567954267862,0.697430256974,1,10000
column_gene_rank,Osimertinib,0.177570093458,0.270613551402,0.148984236711,-0.624518808149,0.712528747125,1,10000
column_gene_rank,Irinotecan,0.196261682243,0.279673831776,0.129525426893,-0.643982818921,0.718728127187,1,10000
