draw,weight_G,weight_R,weight_P,weight_L,weight_S,spearman_vs_locked_ADRS_rank,top20_jaccard_vs_locked,CDK46_mean_rank,Abemaciclib_rank,Palbociclib_rank,Ribociclib_rank
461,0.360436262831,0.132389413665,0.258399650592,0.115316740987,0.133457931925,0.999857097945,1,28.3333333333,8,26,51
462,0.361353077137,0.497818684621,0.00269972956485,0.0583622630384,0.0797662456382,0.998713881506,0.904761904762,27.6666666667,7,26,50
463,0.440984436306,0.0958345538713,0.0523934112367,0.0259258267591,0.384861771827,0.999066373241,1,27,7,25,49
464,0.382806969274,0.0115201685704,0.00126583006317,0.535076780342,0.0693302517498,0.998656720684,1,28.6666666667,9,28,49
465,0.313945281251,0.275760238194,0.21035140465,0.179145520328,0.0207975555762,0.999771356712,1,28.3333333333,7,27,51
466,0.217068769228,0.243507436323,0.208821780925,0.230817567743,0.0997844457817,0.999047319634,1,28,8,27,49
467,0.442979960334,0.0961406006677,0.0927027436966,0.124436295024,0.243740400277,0.999523659817,1,27.6666666667,7,26,50
468,0.174204867044,0.368442295329,0.16069929435,0.00792967940886,0.288723863869,0.999333123744,1,28.3333333333,8,26,51
469,0.105192177083,0.447217415755,0.207542626275,0.14137965127,0.0986681296166,0.999180694885,1,28.3333333333,8,27,50
470,0.279275697422,0.042363565247,0.00548555698565,0.00823740168953,0.664637778656,0.998618613469,1,27.3333333333,7,25,50
471,0.136609707467,0.0353949185236,0.285599694218,0.280909958621,0.26148572117,0.998666247487,1,28,8,27,49
472,0.0283394831724,0.0837972198847,0.839730174959,0.0217637910281,0.0263693309553,0.998142273286,1,28,8,27,49
473,0.273328705503,0.190118372814,0.0832006309521,0.199809290625,0.253543000106,0.999285489725,1,28.3333333333,8,26,51
474,0.131437135307,0.19082841727,0.212178292006,0.224862465305,0.240693690112,0.998809149542,1,28,8,27,49
475,0.535276160437,0.1030650086,0.183626909874,0.00533317306266,0.172698748027,0.999152114474,0.904761904762,27.6666666667,7,26,50
476,0.0012389789286,0.357862691149,0.420075798165,0.0259501565831,0.194872375175,0.998666247487,1,28,8,27,49
477,0.266404875099,0.120777640651,0.441217137087,0.0136847272428,0.15791561992,0.999266436118,1,28,8,26,50
478,0.0551525777373,0.166637516277,0.660362598932,0.0899619126447,0.0278853944088,0.998609086665,1,28,8,27,49
479,0.32860958367,0.182893937069,0.256801649232,0.135633574474,0.0960612555553,0.99971419589,1,28.3333333333,8,26,51
480,0.175492208086,0.48030877073,0.127751379425,0.0510027322073,0.165444909552,0.999314070136,1,28.3333333333,8,26,51
481,0.0704666455879,0.192123529697,0.0998413585719,0.251739553334,0.38582891281,0.998637667076,1,28,8,27,49
482,0.0820506925,0.749973987858,0.0050270846828,0.112836346153,0.0501118888069,0.998980632008,1,28.3333333333,8,26,51
483,0.169902904697,0.43774246722,0.0210505789222,0.263760276289,0.107543772872,0.999085426848,1,28.3333333333,8,27,50
484,0.00654101246704,0.675241554099,0.0392780644534,0.0486340760421,0.230305292939,0.998885363972,1,28.3333333333,8,26,51
485,0.0898725825522,0.023758990583,0.523398460326,0.162561167163,0.200408799376,0.998628140273,1,28,8,27,49
486,0.174699169506,0.181803696789,0.101839334482,0.109812740456,0.431845058767,0.999123534063,1,28,7,26,51
487,0.116344584777,0.653871389865,0.132118858155,0.0555614431224,0.0421037240809,0.999256909314,1,28.3333333333,8,26,51
488,0.020547322809,0.0224351883566,0.200648891967,0.185415562617,0.57095303425,0.998094639268,1,27.6666666667,8,27,48
489,0.0614886144852,0.242080602521,0.178566301676,0.237511245398,0.280353235919,0.99875198872,1,28,8,27,49
490,0.0946311663526,0.00649695389649,0.0384098830381,0.733554274174,0.126907722538,0.99497937447,0.904761904762,29.3333333333,11,30,47
491,0.44158552726,0.018133522814,0.0896641106286,0.257600695138,0.193016144159,0.999552240228,1,27.6666666667,7,26,50
492,0.377592923228,0.0112285009682,0.377163169396,0.196334809783,0.0376805966251,0.999256909314,1,28.3333333333,8,27,50
493,0.0945349281515,0.347528863319,0.0377700438132,0.138823964997,0.381342199719,0.998990158812,1,28.3333333333,8,26,51
494,0.047641810177,0.504927757344,0.328807246552,0.00631482507955,0.112308360848,0.999190221689,1,28,8,27,49
495,0.223888281174,0.499286698791,0.0988281186581,0.0272321560998,0.150764745276,0.999304543333,1,28.3333333333,8,26,51
496,0.00771606400786,0.116285228254,0.541477445619,0.297904115509,0.0366171466099,0.997380128993,1,29,8,30,49
497,0.201464399572,0.521086285115,0.16983570033,0.00175600317618,0.105857611807,0.999514133013,1,28.3333333333,8,26,51
498,0.0841134438204,0.240310109718,0.0460344451506,0.506563074062,0.122978927249,0.997913629998,0.904761904762,28.6666666667,8,29,49
499,0.14057030633,0.488092251356,0.173531490022,0.0852338570317,0.112572095259,0.999304543333,1,28.3333333333,8,27,50
500,0.322631470992,0.537071140119,0.058629943421,0.077803023853,0.00386442161467,0.9992188021,0.904761904762,28.6666666667,9,26,51
501,0.140635485765,0.0292660703241,0.340292403386,0.22127767442,0.268528366105,0.998875837168,1,28,8,27,49
502,0.0122915580233,0.168783310483,0.417182897704,0.0140182508678,0.387723982922,0.998771042328,1,27.6666666667,8,26,49
503,0.179352801583,0.362539494129,0.0369641806373,0.207246809994,0.213896713657,0.999171168081,1,28.3333333333,8,26,51
504,0.238859512353,0.353842856057,0.116781107751,0.033299075822,0.257217448018,0.999361704155,1,28.3333333333,8,26,51
505,0.622444318438,0.0171257868647,0.0887567252742,0.0461258947835,0.225547274639,0.99854239904,0.904761904762,27,7,25,49
506,0.0513902578957,0.223475350561,0.240646187898,0.397959031361,0.0865291722837,0.997799308354,1,28.6666666667,8,29,49
507,0.325839717814,0.143446112689,0.0766831686055,0.452747859606,0.0012831412854,0.998923471186,1,29,10,28,49
508,0.0410924564056,0.179244750915,0.611079181399,0.125565976275,0.0430176350053,0.998437604199,1,28.3333333333,8,28,49
509,0.156436906954,0.371759809875,0.2099563484,0.240076647969,0.0217702868021,0.998990158812,1,28,8,27,49
510,0.751461966312,0.0933595171743,0.0469022002656,0.0236899762169,0.0845863400311,0.997027637257,0.904761904762,27,7,24,50
511,0.105942030739,0.0236641589143,0.134513945502,0.206730789333,0.529149075511,0.998523345432,1,27.6666666667,8,27,48
512,0.506725801446,0.0116027333642,0.226308436938,0.206526508802,0.0488365194497,0.999752303105,1,27.6666666667,7,26,50
513,0.24490089431,0.178936614136,0.21139149175,0.310264995596,0.054506004208,0.998894890775,1,28,8,27,49
514,0.166713854836,0.144747390803,0.192925772719,0.208238827261,0.287374154381,0.999018739223,1,28,8,27,49
515,0.0228070762284,0.285809150614,0.120654971452,0.229746790361,0.340982011344,0.998513818629,1,28,8,27,49
516,0.23649542323,0.0199734969826,0.318016523039,0.378987161907,0.0465273948423,0.998580506254,1,28.3333333333,8,28,49
517,0.0706523434146,0.0945956032116,0.718036570844,0.0117664930082,0.104948989521,0.998428077396,1,28,8,27,49
518,0.0792427995041,0.279979195822,0.0248015230999,0.0712101287681,0.544766352806,0.998866310364,1,28,7,26,51
519,0.61173956608,0.189565828547,0.000488361202381,0.172174947974,0.0260312961962,0.998247068126,0.904761904762,27.6666666667,9,25,49
520,0.221874131016,0.0936869728582,0.0107942019699,0.52771200329,0.145932690866,0.998247068126,1,28.3333333333,8,28,49
521,0.110864685854,0.0872127158221,0.0618327729466,0.433752093988,0.306337731389,0.997980317624,1,27.6666666667,8,27,48
522,0.0115071476916,0.192649624054,0.140754374737,0.290273808707,0.364815044809,0.998018424838,1,28,8,27,49
523,0.123721747638,0.405819453945,0.207569738465,0.00883452639107,0.254054533561,0.999399811369,1,28,8,26,50
524,0.258009390544,0.430540720092,0.118859026295,0.0703889005286,0.122201962539,0.999580820639,1,28.3333333333,8,26,51
525,0.154995732364,0.217696662816,0.150963540891,0.140452496039,0.33589156789,0.999237855707,1,28.6666666667,8,27,51
526,0.854466104248,0.032357891071,0.0492951579423,0.0372467884294,0.0266340583094,0.995389027028,0.904761904762,27,8,24,49
527,0.0915310889759,0.155696343499,0.173593289076,0.390547290065,0.188631988384,0.998085112464,1,28.6666666667,8,29,49
528,0.340009922439,0.0586115825998,0.186183668603,0.379496721094,0.0356981052647,0.998894890775,1,28.3333333333,8,28,49
529,0.517530770826,0.0027519258136,0.0507596563322,0.266337811544,0.162619835485,0.999371230958,1,27.6666666667,7,26,50
530,0.0983452934209,0.00540084854507,0.328605885394,0.0333190419577,0.534328930682,0.99893299799,1,27.3333333333,7,26,49
531,0.222232957116,0.11549347949,0.573968417522,0.049660400274,0.0386447455976,0.998971105204,1,28,8,27,49
532,0.501394088029,0.191256837378,0.187344857499,0.0029704457637,0.117033771331,0.999256909314,0.904761904762,27.6666666667,7,26,50
533,0.447520557821,0.111172579275,0.177322399413,0.0840712365953,0.179913226895,0.999599874246,1,28,8,26,50
534,0.31865625944,0.414856327576,0.0437031320479,0.152122388558,0.0706618923782,0.999399811369,1,27.6666666667,7,26,50
535,0.0548989244041,0.240442677151,0.1876297175,0.254037849057,0.262990831888,0.998618613469,1,28,8,27,49
536,0.341857916766,0.318992812864,0.0926121366767,0.214300350963,0.0322367827304,0.99950460621,1,28,8,26,50
537,0.00212889656899,0.707864473237,0.107002596969,0.121657760482,0.0613462727437,0.999123534063,1,28.3333333333,8,27,50
538,0.0749751973284,0.356226326467,0.165434084961,0.217868219187,0.185496172055,0.998818676346,1,28,8,27,49
539,0.0207579218852,0.0492646641623,0.419785844435,0.070870189622,0.439321379895,0.998456657807,1,28,8,27,49
540,0.14822575743,0.201167111641,0.0384939208116,0.1292823916,0.482830818517,0.998980632008,1,28,7,26,51
541,0.17398060763,0.457824323883,0.0542093286152,0.0211795581542,0.292806181718,0.998999685615,1,28.3333333333,8,26,51
542,0.0741868844714,0.137624471822,0.189353229375,0.566508502865,0.0323269114661,0.996980003239,0.904761904762,29.3333333333,10,30,48
543,0.246910986021,0.0240824220217,0.218066026725,0.505086358201,0.0058542070309,0.997846942372,0.904761904762,29,10,29,48
544,0.106152468252,0.202501205101,0.0595566316228,0.250708444394,0.381081250631,0.998628140273,1,28.3333333333,8,27,50
545,0.154260196783,0.346117966782,0.0854821740816,0.255161257738,0.158978404615,0.999161641278,1,28.3333333333,8,27,50
546,0.06148701014,0.412436359273,0.203428231349,0.17054119257,0.152107206668,0.998799622739,1,28,8,27,49
547,0.0709330694208,0.393926770931,0.162317404127,0.224647690462,0.148175065059,0.998732935113,1,28,8,27,49
548,0.015989965689,0.140694831721,0.231279055178,0.0795950912437,0.532441056169,0.998666247487,1,27.6666666667,8,26,49
549,0.00291667386416,0.328528253897,0.0569820186441,0.345626562425,0.265946491169,0.998027951642,1,28,8,27,49
550,0.144255996312,0.147927149688,0.262823917431,0.410464883665,0.0345280529037,0.99825659493,1,28.6666666667,8,29,49
551,0.0161765470877,0.650727030001,0.181754716592,0.065243394107,0.0860983122118,0.999161641278,1,28.3333333333,8,27,50
552,0.0246911709471,0.0996666698468,0.137977837205,0.131747198845,0.605917123156,0.99846618461,1,27,7,26,48
553,0.226060907681,0.119214503008,0.103204942781,0.380481463997,0.171038182532,0.998761515524,1,28,8,27,49
554,0.0598781756987,0.210346639181,0.425209512619,0.0311856161318,0.273380056369,0.998866310364,1,28,8,27,49
555,0.0170999404827,0.119456967959,0.413056184676,0.354219717064,0.0961671898193,0.997284860956,1,28.6666666667,8,29,49
556,0.412728788757,0.122076102869,0.0050231515683,0.165580764398,0.294591192408,0.999256909314,1,28,8,26,50
557,0.5860486108,0.0629763215337,0.151914218388,0.161754794961,0.0373060543174,0.999104480456,0.904761904762,27.6666666667,7,26,50
558,0.37094074007,0.03805606576,0.020158213543,0.491349548588,0.0794954320388,0.998666247487,1,28.3333333333,8,28,49
559,0.01725822114,0.591362056083,0.0773680149041,0.0855475834547,0.228464124418,0.999075900045,1,28,8,26,50
560,0.313683224085,0.281210283622,0.0638812206349,0.333935519069,0.00728975258961,0.999418864977,1,29.3333333333,9,28,51
561,0.405592914287,0.166961827995,0.334817599746,0.0719337768523,0.0206938811193,0.999828517534,1,28.3333333333,8,26,51
562,0.206282167515,0.0258487369245,0.464142167586,0.0891406410185,0.214586286956,0.998923471186,1,28,8,27,49
563,0.0323985219135,0.0561720467496,0.618698204281,0.157501663628,0.135229563428,0.998008898035,1,28.6666666667,8,29,49
564,0.214826285834,0.0759702899366,0.0170947209558,0.365805353395,0.326303349879,0.998732935113,1,28.3333333333,8,27,50
565,0.282498651979,0.247839896229,0.430844287744,0.00072165747111,0.038095506577,0.99950460621,1,28.3333333333,8,27,50
566,0.312122172406,0.293709935004,0.275041566823,0.0798855225859,0.0392408031805,0.999866624749,1,28.3333333333,8,26,51
567,0.153618033322,0.0146024068672,0.103781073563,0.00114516645208,0.726853319796,0.998866310364,1,27.3333333333,7,26,49
568,0.0875592967539,0.14941572731,0.681549934455,0.00924810297621,0.0722269385042,0.998666247487,1,28,8,27,49
569,0.207130229579,0.140345863178,0.0101400065107,0.614384007658,0.0279998930746,0.997675459906,0.904761904762,30,11,30,49
570,0.00399904873076,0.241653834233,0.302747046803,0.2762104417,0.175389628534,0.998027951642,1,28.3333333333,8,28,49
571,0.711201313444,0.197768299777,0.00864354814392,0.0767937251843,0.00559311344998,0.997027637257,0.904761904762,27.6666666667,8,25,50
572,0.241053016952,0.475875000245,0.157677133959,0.0444104746156,0.080984374228,0.999561767032,1,28.3333333333,8,26,51
573,0.102730746745,0.391117176674,0.391959768115,0.0512683103062,0.0629239981593,0.999266436118,1,28,8,27,49
574,0.0441453876133,0.089768828599,0.0139256537196,0.165913375346,0.686246754722,0.998418550592,1,27.3333333333,7,26,49
575,0.306881053357,0.0412430050972,0.118940849963,0.123855919892,0.40907917169,0.999209275296,1,28,7,26,51
576,0.375222480958,0.0606214114753,0.0679441411746,0.108362691988,0.387849274405,0.999333123744,1,27.6666666667,8,26,49
577,0.030854092178,0.403837732092,0.0302129834641,0.0769419960913,0.458153196175,0.998742461917,1,28,7,26,51
578,0.0767003365176,0.0677966309876,0.0958122464264,0.531401383175,0.228289402893,0.997208646527,0.904761904762,28.3333333333,8,29,48
579,0.0113628818275,0.0665010576553,0.629485442383,0.14346960929,0.149181008844,0.997999371231,1,28,8,27,49
580,0.0704946699941,0.157821623127,0.253770490383,0.503495081061,0.0144181354345,0.997056217668,0.904761904762,29.3333333333,10,30,48
581,0.662172359717,0.0278885024203,0.231982278535,0.0337710301967,0.0441858291309,0.998656720684,0.904761904762,27.3333333333,7,25,50
582,0.0638533911873,0.386369270466,0.0721953409731,0.183376287158,0.294205710215,0.998913944383,1,28,8,27,49
583,0.11443469349,0.308332064566,0.143776653124,0.272051646104,0.161404942716,0.998875837168,1,28,8,27,49
584,0.218134596797,0.226931291825,0.0387971114456,0.0236848447365,0.492452155197,0.998904417579,1,28,7,26,51
585,0.340045579511,0.117607645185,0.0448750114996,0.374387468868,0.123084294937,0.998961578401,1,29,9,27,51
586,0.285764723478,0.207792711136,0.42779828293,0.0651205342342,0.0135237482214,0.999456972191,1,28.3333333333,8,27,50
587,0.0787346765879,0.213553907347,0.572554883196,0.0731501019401,0.062006430929,0.99882820315,1,28,8,27,49
588,0.342521661251,0.0761285604039,0.158984347594,0.410124567927,0.0122408628243,0.998904417579,1,29,10,28,49
589,0.0894581533016,0.0403273244931,0.175642120918,0.546873097774,0.147699303513,0.997094324883,0.904761904762,29,10,29,48
590,0.279689240597,0.246940730726,0.261784521466,0.0135735551888,0.198011952023,0.999685615479,1,28.3333333333,8,26,51
591,0.0244361069158,0.681867581375,0.0215158952887,0.226816671805,0.0453637446152,0.998885363972,1,28,8,27,49
592,0.00149204225442,0.110014824982,0.733025188528,0.0485903854602,0.106877558775,0.998104166071,1,28,8,27,49
593,0.0565523965792,0.261840257031,0.0191915851989,0.581856536121,0.0805592250691,0.996865681595,0.904761904762,29.3333333333,10,30,48
594,0.0490639029929,0.0307116443572,0.553135237982,0.352208133727,0.0148810809409,0.997208646527,1,29,8,30,49
595,0.17910732898,0.123786181331,0.0891675940368,0.54205601185,0.0658828838034,0.998294702144,0.904761904762,29.3333333333,10,29,49
596,0.0701176416336,0.0899446610952,0.583433520141,0.125579660325,0.130924516805,0.998628140273,1,28,8,27,49
597,0.210637909359,0.070219835142,0.181053220541,0.0437993925325,0.494289642425,0.999180694885,1,28,7,26,51
598,0.372588958788,0.482292857666,0.042374344707,0.0669625168607,0.0357813219782,0.998818676346,0.904761904762,28.3333333333,8,26,51
599,0.0748966747557,0.118868232002,0.696289497075,0.0587783769924,0.0511672191748,0.99846618461,1,28,8,27,49
600,0.2046248405,0.358607649961,0.149937692649,0.037865377835,0.248964439056,0.999352177351,1,28.3333333333,8,26,51
601,0.412483713872,0.125311027945,0.269759792083,0.0546688862918,0.137776579807,0.999771356712,1,28,8,26,50
602,0.109729278915,0.302901019047,0.313966365589,0.132564275276,0.140839061173,0.998904417579,1,28,8,27,49
603,0.0955666031978,0.121205402034,0.184786662457,0.381106026208,0.217335306104,0.998094639268,1,28.3333333333,8,29,48
604,0.0225757468474,0.475141679997,0.103368112665,0.0934235647775,0.305490895713,0.998866310364,1,28,8,26,50
605,0.00538262489667,0.129600874665,0.279217097915,0.0169548466485,0.568844555874,0.998780569131,1,27.3333333333,7,26,49
606,0.0239118644592,0.257433173379,0.233054663659,0.0225550841905,0.463045214313,0.998875837168,1,27.6666666667,8,26,49
607,0.190554851335,0.294949908866,0.0907771072204,0.169521687958,0.25419644462,0.999342650547,1,28.3333333333,8,26,51
608,0.172582032645,0.13194604046,0.599056944267,0.0168844121734,0.0795305704544,0.998847256757,1,28,8,27,49
609,0.356172237494,0.136740177696,0.0318300852161,0.24057271701,0.234684782584,0.999295016529,1,28.3333333333,8,26,51
610,0.292584725154,0.32167305774,0.328307891628,0.0110237279949,0.0464105974842,0.999742776301,1,28.3333333333,8,26,51
611,0.00409886630339,0.505356257914,0.179824437062,0.000728578250116,0.309991860471,0.999028266026,1,28,8,26,50
612,0.0475982423281,0.149746842587,0.485659967208,0.116358480078,0.200636467799,0.998494765021,1,28,8,27,49
613,0.0386626708002,0.245940455657,0.422466497761,0.0408570815486,0.252073294233,0.998723408309,1,28,8,27,49
614,0.114023343629,0.206338156087,0.29715013567,0.00334441285362,0.37914395176,0.999075900045,1,27.6666666667,8,26,49
615,0.114386581459,0.441133235782,0.324411628522,0.0914238015857,0.0286447526508,0.999247382511,1,28,8,27,49
616,0.30861847166,0.195205317292,0.351154495446,0.0429687965228,0.102052919079,0.999514133013,1,28,8,26,50
617,0.137579511244,0.148068131607,0.471827277478,0.144874647953,0.0976504317186,0.998971105204,1,28,8,27,49
618,0.0343814454053,0.0642587576865,0.712755642991,0.112062456019,0.0765416978979,0.998056532053,1,28.3333333333,8,28,49
619,0.371986511927,0.155971824315,0.101223615382,0.0686452254725,0.302172822903,0.999476025799,1,27.6666666667,8,26,49
620,0.365602378302,0.139458403865,0.121021831856,0.298480211745,0.0754371742311,0.999552240228,1,28.3333333333,7,27,51
621,0.067396963356,0.191347440189,0.00759113752815,0.447383501916,0.28628095701,0.998066058857,1,28.3333333333,9,27,49
622,0.113713205472,0.469854358624,0.0708191832496,0.140349180834,0.20526407182,0.999171168081,1,28,8,26,50
623,0.612481458647,0.0985542661701,0.0825034190153,0.148937975251,0.0575228809165,0.998618613469,0.904761904762,27.3333333333,7,25,50
624,0.000372092104268,0.250349183593,0.476095375871,0.152108617682,0.12107473075,0.998485238218,1,28,8,27,49
625,0.0072737948962,0.0965973785677,0.396085123379,0.345992162374,0.154051540783,0.997465870226,1,28.6666666667,8,29,49
626,0.158025499927,0.145919063769,0.401572949003,0.188373572064,0.106108915237,0.998923471186,1,28,8,27,49
627,0.0762674338197,0.04563394027,0.0545247941657,0.156698073951,0.666875757794,0.998570979451,1,27,7,26,48
628,0.217634730432,0.142485659108,0.203005907181,0.396564802636,0.040308900643,0.998742461917,1,28.3333333333,8,28,49
629,0.00696938861616,0.288728148223,0.135859392617,0.23776271956,0.330680350983,0.998532872236,1,28,8,27,49
630,0.141504197082,0.27425740314,0.352456224816,0.0590766177368,0.172705557226,0.999199748492,1,28,8,27,49
631,0.106636380019,0.021921391118,0.0400125074743,0.00358185023856,0.82784787115,0.99864719388,1,27,7,25,49
632,0.316693363,0.335225016428,0.0156670066767,0.123890843988,0.208523769907,0.999190221689,1,28,8,26,50
633,0.135100043374,0.486982570491,0.085957220571,0.0334325773008,0.258527588263,0.999018739223,1,28.3333333333,8,26,51
634,0.181219415173,0.0505211791506,0.446742542458,0.229683516464,0.0918333467539,0.998913944383,1,28,8,27,49
635,0.0723050903424,0.411759440574,0.104824735939,0.405233789916,0.00587694322842,0.998170853697,1,29.3333333333,10,29,49
636,0.194766434434,0.268889123338,0.17473972347,0.0563653661191,0.305239352638,0.999399811369,1,28.3333333333,8,26,51
637,0.120204238358,0.453063633295,0.236252435114,0.141126792402,0.0493529008311,0.999228328903,1,28.3333333333,8,27,50
638,0.0975659144596,0.234084737229,0.333911248718,0.213415868689,0.121022230904,0.998894890775,1,28,8,27,49
639,0.444001717068,0.0587343649103,0.142910621519,0.295716625003,0.0586366714994,0.999761829908,1,27.6666666667,7,26,50
640,0.0322418808538,0.645444688208,0.0821556070634,0.00474968884554,0.235408135029,0.999047319634,1,28.3333333333,8,26,51
641,0.621614476046,0.0927628720237,0.0904776425193,0.0413821037309,0.15376290568,0.99846618461,0.904761904762,27,7,25,49
642,0.347755991478,0.245762138127,0.175290172163,0.208724318052,0.0224673801806,0.999799937123,1,28.3333333333,8,26,51
643,0.123433817953,0.163034857866,0.165965218336,0.358712835545,0.188853270301,0.998580506254,1,28,8,27,49
644,0.157741694061,0.0165829609819,0.0891205141703,0.0378011036089,0.698753727178,0.998904417579,1,27.3333333333,7,26,49
645,0.0820782943553,0.147381329913,0.159549916475,0.447317724652,0.163672734604,0.998037478446,0.904761904762,28.6666666667,8,29,49
646,0.0731259598641,0.344118168417,0.259964599338,0.111902753972,0.210888518409,0.998980632008,1,28,8,27,49
647,0.338626999242,0.184168308661,0.248004603183,0.0442609226856,0.184939166228,0.999723722694,1,28.3333333333,8,26,51
648,0.0897898459613,0.231003728386,0.263715350851,0.0706370782643,0.344853996538,0.998990158812,1,27.6666666667,8,26,49
649,0.0738002563823,0.120623461351,0.315590179833,0.265015558276,0.224970544158,0.998475711414,1,28,8,27,49
650,0.0794357558544,0.252690498951,0.0853102376172,0.162297553322,0.420265954256,0.998732935113,1,28,8,27,49
651,0.555516193529,0.208113357651,0.0186822720182,0.177158932876,0.0405292439253,0.998504291825,0.904761904762,27.6666666667,9,25,49
652,0.253495496286,0.10220597363,0.154016588868,0.153470911157,0.336811030059,0.999390284566,1,28.3333333333,8,26,51
653,0.0726500257447,0.12865924337,0.19457875491,0.53038271788,0.0737292580943,0.997037164061,0.904761904762,29.3333333333,10,30,48
654,0.164136744531,0.0492766989149,0.175580205422,0.451340079265,0.159666271867,0.998247068126,1,28.3333333333,8,29,48
655,0.294063632302,0.0655477666357,0.211549604555,0.313864015518,0.114974980989,0.998913944383,1,28,8,27,49
656,0.434265785903,0.0784653297007,0.119967560111,0.120163633079,0.247137691206,0.999437918584,1,28,8,26,50
657,0.212365884894,0.240994705184,0.0879406318723,0.183990376331,0.274708401719,0.999256909314,1,28.3333333333,8,26,51
658,0.100290898686,0.486867579658,0.00623748079975,0.376572210876,0.0300318299801,0.99846618461,1,27.6666666667,8,27,48
659,0.211415066645,0.188465112719,0.141425596995,0.309237373031,0.14945685061,0.998894890775,1,28,8,27,49
660,0.161905740834,0.129767697211,0.0563681265379,0.0587313229664,0.593227112451,0.998999685615,1,28,7,26,51
661,0.11561714829,0.027708488225,0.216646833082,0.357724200551,0.282303329853,0.998304228948,1,27.6666666667,8,27,48
662,0.22888539164,0.00901337547467,0.613569991405,0.0927156086651,0.0558156328146,0.998799622739,1,28,8,27,49
663,0.194457800538,0.0632243317752,0.496795218801,0.157252683417,0.0882699654683,0.998980632008,1,28,8,27,49
664,0.202000120748,0.137390751734,0.256558627842,0.188665570387,0.215384929288,0.998894890775,1,28,8,27,49
665,0.338600305757,0.0962235564995,0.0682267032898,0.191471518453,0.305477916,0.999447445388,1,28.3333333333,8,26,51
666,0.152487705091,0.0632421537624,0.444953703546,0.217741979906,0.121574457695,0.998913944383,1,28,8,27,49
667,0.492851182393,0.0745403091989,0.190848801919,0.236044873943,0.00571483254727,0.999771356712,1,27.6666666667,7,26,50
668,0.146761181102,0.102161847706,0.071328305546,0.0608658231399,0.618882842506,0.99893299799,1,28,7,26,51
669,0.347534721163,0.0184956677443,0.296060117775,0.0317446268057,0.306164866512,0.999533186621,1,28.3333333333,8,26,51
670,0.225205503208,0.0844612941325,0.30068063494,0.331494865087,0.0581577026331,0.99882820315,1,28.3333333333,8,28,49
671,0.00465434606028,0.611996929461,0.0551072157783,0.149366252143,0.178875256557,0.998847256757,1,28.3333333333,8,27,50
672,0.0147159974715,0.196084772224,0.199655709547,0.381963366965,0.207580153793,0.997732620728,1,28.6666666667,8,29,49
673,0.295771642303,0.0198885754008,0.0289451430962,0.452466185325,0.202928453874,0.998618613469,1,28.3333333333,9,27,49
674,0.0722547510886,0.541631753906,0.247148621225,0.102447478688,0.0365173950918,0.999247382511,1,28.3333333333,8,27,50
675,0.012384813454,0.658577166355,0.00345199118578,0.112782429404,0.212803599601,0.998790095935,1,28.3333333333,8,26,51
676,0.12843096311,0.0244149496074,0.0581015377326,0.045688802324,0.743363747225,0.998856783561,1,27.3333333333,7,26,49
677,0.00252135321466,0.656449255875,0.23604119003,0.0422010270241,0.0627871738566,0.999171168081,1,28.3333333333,8,27,50
678,0.657558067056,0.211806210847,0.0269932345552,0.0339979933464,0.0696444941956,0.997342021778,0.904761904762,27.3333333333,8,24,50
679,0.300691421824,0.476660605947,0.0875554001015,0.0867743274425,0.0483182446847,0.999437918584,1,28,8,26,50
680,0.81287660632,0.0310437211036,0.0474509240724,0.0556620024833,0.0529667460207,0.996532243467,0.904761904762,27.3333333333,8,24,50
681,0.282085377798,0.157073072658,0.344059043997,0.173507025645,0.0432754799011,0.999285489725,1,28,8,27,49
682,0.135799188416,0.251648651044,0.0547229930998,0.347173817077,0.210655350363,0.998713881506,1,28,8,27,49
683,0.0770952288601,0.0878646987757,0.0469601645242,0.534872725992,0.253207181849,0.997208646527,0.904761904762,28.3333333333,8,29,48
684,0.0874741323263,0.369849028038,0.253084756058,0.0622710841144,0.227320999463,0.999199748492,1,27.6666666667,8,26,49
685,0.0450045123484,0.0489169613958,0.328824308942,0.0814481497301,0.495806067584,0.998723408309,1,27.6666666667,8,26,49
686,0.279990630766,0.0156756461958,0.133749884691,0.266885529512,0.303698308836,0.9992188021,1,28.3333333333,8,27,50
687,0.237027759009,0.0416372840791,0.0348998181441,0.469831335891,0.216603802877,0.998494765021,1,28.3333333333,9,27,49
688,0.189901687734,0.245758912218,0.0901826512826,0.255128260427,0.219028488339,0.999275962922,1,28.6666666667,8,27,51
689,0.220714014787,0.0621403714065,0.193942251964,0.220243339608,0.302960022235,0.999056846437,1,28,8,27,49
690,0.165691668666,0.142458376072,0.0118251951617,0.543257464132,0.136767295968,0.998018424838,1,28.6666666667,8,29,49
691,0.231068031696,0.325090827365,0.212685593273,0.145528383894,0.0856271637728,0.999342650547,1,28.3333333333,8,27,50
692,0.0508014824268,0.530703927674,0.274196571814,0.0813755650744,0.0629224530105,0.999161641278,1,28,8,27,49
693,0.0701194029742,0.15000365879,0.168947462399,0.60150545908,0.00942401675664,0.996741833148,0.904761904762,30,11,30,49
694,0.0588848614743,0.0580324301692,0.240931752513,0.351642036163,0.290508919681,0.997856469176,1,28,8,28,48
695,0.115364934331,0.258959688805,0.0120098606587,0.352768509983,0.260897006223,0.998475711414,1,28.3333333333,9,27,49
