variant,drug,rank_descending,top_quartile,observed_C_ACC_percentile,null_mean_C_ACC_percentile,null_sd_C_ACC_percentile,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_minmax,Lapatinib,51,no,0.528037383178,0.528669158719,0.173269819376,-0.00364619495873,0.556944305569,1,10000
column_minmax,Sunitinib,53,no,0.514018691589,0.917789720097,0.0561251303064,-7.19412188985,0.999800019998,1,10000
column_minmax,Gilteritinib,54,no,0.504672897196,0.574865419568,0.159864872696,-0.439074082932,0.677332266773,1,10000
column_minmax,Axitinib,55,no,0.490654205607,0.457805607467,0.176754830958,0.185842717635,0.487651234877,1,10000
column_minmax,Cabozantinib,55,no,0.490654205607,0.457805607467,0.176754830958,0.185842717635,0.487651234877,1,10000
column_minmax,Fulvestrant,57,no,0.476635514019,0.433587849602,0.170784039021,0.252059060457,0.437656234377,0.984726527347,10000
column_minmax,Tivozanib,58,no,0.467289719626,0.422085046193,0.178055606731,0.253879528216,0.46195380462,1,10000
column_minmax,Clofarabine,59,no,0.457943925234,0.673750466354,0.130270113926,-1.6566082167,0.937206279372,1,10000
column_minmax,Lomustine,60,no,0.448598130841,0.195004672767,0.305485679568,0.830132065217,0.15198480152,0.631321483236,10000
column_minmax,Sirolimus,61,no,0.439252336449,0.723771027631,0.116821620647,-2.43549686784,0.986701329867,1,10000
column_minmax,Tucatinib,62,no,0.429906542056,0.459849531992,0.165769837767,-0.180629904327,0.596540345965,1,10000
column_minmax,Asciminib,63,no,0.420560747664,0.616886915226,0.152485012942,-1.28751123651,0.909709029097,1,10000
column_minmax,Cladribine,64,no,0.411214953271,0.679543924244,0.139676120124,-1.92107978611,0.973302669733,1,10000
column_minmax,Lorlatinib,65,no,0.401869158879,0.581554204588,0.147027803881,-1.22211609618,0.876912308769,1,10000
column_minmax,Osimertinib,66,no,0.392523364486,0.436619625547,0.16797859785,-0.262511186696,0.615938406159,1,10000
column_minmax,Selumetinib,67,no,0.383177570093,0.359645794183,0.281011873712,0.0837394363446,0.308569143086,0.777019972421,10000
column_minmax,Carmustine,68,no,0.373831775701,0.526124298575,0.262332085016,-0.580533345226,0.642835716428,1,10000
column_minmax,Cobimetinib,69,no,0.364485981308,0.245534579341,0.314761019258,0.377910207077,0.188881111889,0.639836016398,10000
column_minmax,Topotecan,70,no,0.355140186916,0.436313083193,0.160010072047,-0.507298667134,0.681131886811,1,10000
column_minmax,Dasatinib,71,no,0.345794392523,0.688701868633,0.228995787392,-1.49744010584,0.893210678932,1,10000
column_minmax,Thiotepa,72,no,0.336448598131,0.588514952467,0.139604391223,-1.80557611496,0.977202279772,1,10000
column_minmax,Fruquintinib,73,no,0.327102803738,0.299487850297,0.323927160558,0.0852505032098,0.278872112789,0.777019972421,10000
column_minmax,Venetoclax,74,no,0.317757009346,0.824960746855,0.120407810173,-4.21238237604,1,1,10000
